 Mach Number             Cd Rocket - (Unpowered) Cd - Rocket (Powered)   Body Skin Friction      Nose Pressure Drag      Base Drag               Body Pressure Drag      Fin Pressure Drag       Interference Drag       Fin Skin Friction      
 4.40000000000000E-0001  3.16577032773198E-0001  2.94409846311019E-0001  1.95773454259443E-0001  0.00000000000000E+0000  1.72800227184208E-0002  1.14833835112535E-0002  2.30520217455881E-0004  3.08343190458623E-0002  6.09753330207625E-0002 
 4.60000000000000E-0001  3.14868126144291E-0001  2.92632795925034E-0001  1.94575334310435E-0001  0.00000000000000E+0000  1.73331429315986E-0002  1.14131060013685E-0002  2.59447397614124E-0004  3.06456151538935E-0002  6.06414803493815E-0002 
 4.80000000000000E-0001  3.13215660964894E-0001  2.90913237591819E-0001  1.93406399771772E-0001  0.00000000000000E+0000  1.73854441663172E-0002  1.13445404051911E-0002  2.90873649417492E-0004  3.04615079640541E-0002  6.03268950081415E-0002 
 5.00000000000000E-0001  3.11614286208166E-0001  2.89245692497734E-0001  1.92263830158345E-0001  0.00000000000000E+0000  1.74370260364288E-0002  1.12775212829668E-0002  3.24879357787078E-0004  3.02815532499394E-0002  6.00294761226986E-0002 
 5.20000000000000E-0001  3.10059344576708E-0001  2.87625390571647E-0001  1.91145158451744E-0001  0.00000000000000E+0000  1.74879764526218E-0002  1.12119039280568E-0002  3.61540337401280E-0004  3.01053624561496E-0002  5.97474029507352E-0002 
 5.40000000000000E-0001  3.08546764157851E-0001  2.86048159993698E-0001  1.90048218389917E-0001  0.00000000000000E+0000  1.75383732957108E-0002  1.11475612751345E-0002  4.00927543059555E-0004  2.99325943964119E-0002  5.94790892576173E-0002 
 5.60000000000000E-0001  3.07072969878977E-0001  2.84510336870423E-0001  1.88971101041127E-0001  0.00000000000000E+0000  1.75882858043534E-0002  1.10843813529659E-0002  4.43106787008734E-0004  2.97629484139775E-0002  5.92231464795444E-0002 
 5.80000000000000E-0001  3.05634810590848E-0001  2.83008690831806E-0001  1.87912118777890E-0001  0.00000000000000E+0000  1.76377757336516E-0002  1.10222651712478E-0002  4.88138465604464E-0004  2.95961587075177E-0002  5.89783537349364E-0002 
 6.00000000000000E-0001  3.04229498596655E-0001  2.81540363311705E-0001  1.86869775197004E-0001  0.00000000000000E+0000  1.76868983284908E-0002  1.09611249562218E-0002  5.36077297697902E-0004  2.94319895935281E-0002  5.87436332237130E-0002 
 6.20000000000000E-0001  3.02285538134026E-0001  2.79533794974831E-0001  1.85842739853504E-0001  0.00000000000000E+0000  1.77357031459698E-0002  1.09008826686572E-0002  5.86972077130918E-0004  2.92702315269269E-0002  5.79490088618372E-0002 
 6.40000000000000E-0001  3.00378574541271E-0001  2.77564573986726E-0001  1.84829826919473E-0001  0.00000000000000E+0000  1.77842347540680E-0002  1.08414687520514E-0002  6.40865441690320E-0004  2.91106977398169E-0002  5.71714809341712E-0002 
 6.60000000000000E-0001  2.98506314092375E-0001  2.75630355083535E-0001  1.83829977063864E-0001  0.00000000000000E+0000  1.78325333281631E-0002  1.07828210697644E-0002  6.97793660811927E-0004  2.89532213875585E-0002  5.64099675822134E-0002 
 6.80000000000000E-0001  2.96666698731809E-0001  2.73729033650388E-0001  1.82842241992068E-0001  0.00000000000000E+0000  1.78806351627325E-0002  1.07248839981637E-0002  7.57786444238123E-0004  2.87976531137507E-0002  5.56634980208559E-0002 
 7.00000000000000E-0001  2.94857876197714E-0001  2.71858715279013E-0001  1.81865771194431E-0001  0.00000000000000E+0000  1.79285731122370E-0002  1.06676076493389E-0002  8.20866773717476E-0004  2.86438589631229E-0002  5.49311985048662E-0002 
 7.20000000000000E-0001  2.93078174445318E-0001  2.70017689701833E-0001  1.80899800539325E-0001  0.00000000000000E+0000  1.79763769725623E-0002  1.06109472020114E-0002  8.87050759692543E-0004  2.84917185849437E-0002  5.42122803867830E-0002 
 7.40000000000000E-0001  2.91326079662029E-0001  2.68204408382058E-0001  1.79943642414379E-0001  0.00000000000000E+0000  1.80240738123191E-0002  1.05548623232534E-0002  9.56347524752774E-0004  2.83411236802646E-0002  5.35060299070600E-0002 
 7.60000000000000E-0001  2.89605356741020E-0001  2.66422604616781E-0001  1.78996677173367E-0001  5.13944212097924E-0006  1.80716882616495E-0002  1.04993166667930E-0002  1.02875911543475E-0003  2.81919766548052E-0002  5.28117994268496E-0002 
 7.80000000000000E-0001  2.87945590627666E-0001  2.64701834559335E-0001  1.78058345689265E-0001  4.62549790888131E-0005  1.81192427648621E-0002  1.04442774362018E-0002  1.10428044373383E-0003  2.80441894460592E-0002  5.21289998684552E-0002 
 8.00000000000000E-0001  2.86350777636745E-0001  2.63046068252064E-0001  1.77128142848504E-0001  1.28486053024481E-0004  1.81667578021493E-0002  1.03897150032911E-0002  1.18289925945137E-0003  2.78976824986393E-0002  5.14570941716861E-0002 
 8.20000000000000E-0001  2.84788009587554E-0001  2.61422373511055E-0001  1.76205611849326E-0001  2.51832663927983E-0004  1.82142520847715E-0002  1.03037413602720E-0002  1.26459615424385E-0003  2.77523838662688E-0002  5.07955916087441E-0002 
 8.40000000000000E-0001  2.83225321023412E-0001  2.59798762924572E-0001  1.75290339189777E-0001  4.16294811799317E-0004  1.82617427273882E-0002  1.01553284462752E-0002  1.34934459796593E-0003  2.76082284223898E-0002  5.01440428278170E-0002 
 8.60000000000000E-0001  2.81727111726888E-0001  2.58164209083704E-0001  1.74381950249334E-0001  6.21872496638487E-0004  1.83729702482561E-0002  9.94601504303019E-0003  1.43711100761423E-0003  2.74651571642701E-0002  4.95020355177446E-0002 
 8.80000000000000E-0001  2.81009321632908E-0001  2.56355662634977E-0001  1.73480105383332E-0001  8.68565718445490E-0004  1.92627904151995E-0002  9.67769806507047E-0003  1.52785484888453E-0003  2.73231165978748E-0002  4.88691906041005E-0002 
 9.00000000000000E-0001  2.81184665443958E-0001  2.54349493736531E-0001  1.72584496461806E-0001  1.15637447722032E-0003  2.10424307490863E-0002  9.35261789138085E-0003  1.62152877005715E-0003  2.71820581927344E-0002  4.82451589016725E-0002 
 9.20000000000000E-0001  2.82255010277891E-0001  2.52147569506222E-0001  1.71694843794728E-0001  1.48529877296299E-0003  2.37118912499164E-0002  8.97334163468254E-0003  1.71807876762757E-0003  2.70419378976697E-0002  4.76296181603036E-0002 
 9.40000000000000E-0001  2.84222578938713E-0001  2.49752112748053E-0001  1.70810893394203E-0001  1.85533860567350E-0003  2.72711719176900E-0002  8.54274447784494E-0003  1.81744438280596E-0003  2.69027157095870E-0002  4.70222704509084E-0002 
 9.60000000000000E-0001  2.87089924539705E-0001  2.47165676575306E-0001  1.69932414531337E-0001  2.26649397535184E-0003  3.17202727524069E-0002  8.06398921758029E-0003  1.91955892772408E-0003  2.67643552886856E-0002  4.64228398466190E-0002 
 9.80000000000000E-0001  2.90859904067931E-0001  2.44391117975046E-0001  1.69059197551538E-0001  2.71876488199801E-0003  3.70591937540672E-0002  7.54050416528125E-0003  2.02434973991650E-0003  2.66268236143672E-0002  4.58310703607631E-0002 
 1.00000000000000E+0000  3.46277233691893E-0001  2.92173153115774E-0001  1.68191051917036E-0001  4.80825393493225E-0002  4.32879349226709E-0002  1.28464927500677E-0002  2.13239996685634E-0003  2.64900906769332E-0002  4.52467241090058E-0002 
 1.02000000000000E+0000  4.24491218557075E-0001  3.61661087142974E-0001  1.67327804449699E-0001  5.11731809387456E-0002  5.04064962582180E-0002  3.52627381178714E-0002  2.24102422981852E-0003  7.34103948950354E-0002  4.46695796676862E-0002 
 1.04000000000000E+0000  4.72744875017399E-0001  4.00097936410568E-0001  1.66469297750811E-0001  5.40830919976779E-0002  5.84148777607085E-0002  7.50731227658854E-0002  2.35208393449817E-0003  7.22529702034839E-0002  4.40994306043335E-0002 
 1.06000000000000E+0000  5.03222835295161E-0001  4.25972892491479E-0001  1.65615388777593E-0001  5.68198744010040E-0002  6.30000237465932E-0002  1.00260746729942E-0001  2.46548349790449E-0003  7.15252339824517E-0002  4.35360841596721E-0002 
 1.08000000000000E+0000  5.01958573672916E-0001  4.28228278416138E-0001  1.64765947558824E-0001  5.93909131503636E-0002  6.34599523764507E-0002  9.78099258437573E-0002  2.58112311256198E-0003  7.09713515677187E-0002  4.29793600632398E-0002 
 1.10000000000000E+0000  5.00643975939857E-0001  4.28876665241200E-0001  1.63920856034201E-0001  6.18033806685304E-0002  6.38763374080582E-0002  9.54032153288428E-0002  2.69889911728808E-0003  7.05121979158061E-0002  4.24290894671307E-0002 
 1.12000000000000E+0000  4.99254724008795E-0001  4.28535925751162E-0001  1.63080007003966E-0001  6.40642410087548E-0002  6.42520854391175E-0002  9.30417464905314E-0002  2.81870438147460E-0003  7.01128257005470E-0002  4.18851139844038E-0002 
 1.14000000000000E+0000  4.97872403100609E-0001  4.28077601020231E-0001  1.62243303177006E-0001  6.61802539807573E-0002  6.45898660792563E-0002  9.07269415133508E-0002  3.03004506740135E-0003  6.97547084624012E-0002  4.13472848204358E-0002 
 1.16000000000000E+0000  4.97439039182783E-0001  4.28422747849349E-0001  1.61410656307058E-0001  6.81579791950212E-0002  6.48921351771954E-0002  8.84604636072172E-0002  4.27550209556523E-0003  6.94268408137477E-0002  4.08154619869778E-0002 
 1.18000000000000E+0000  4.98045480143522E-0001  4.29663675204133E-0001  1.60581986407859E-0001  7.00037800270035E-0002  6.51611554061945E-0002  8.62441694113163E-0002  6.64272388825841E-0003  6.91221514129373E-0002  4.02895135899532E-0002 
 1.20000000000000E+0000  4.98427451462996E-0001  4.30638982619376E-0001  1.59757221039192E-0001  7.17238275028482E-0002  6.53990145480592E-0002  8.40800635910943E-0002  8.86218245406150E-0003  6.88358271446095E-0002  3.97693151831313E-0002 
 1.22000000000000E+0000  4.98087592777682E-0001  4.30666422560892E-0001  1.58936294656674E-0001  7.33241041081582E-0002  6.56076417672243E-0002  8.27017018928796E-0002  9.42851488308871E-0003  6.85644438697106E-0002  3.95248915999467E-0002 
 1.24000000000000E+0000  4.97484182045994E-0001  4.30430310456033E-0001  1.58119148018963E-0001  7.48104075213480E-0002  6.57888221253345E-0002  8.13678034752526E-0002  9.80984393714670E-0003  6.83054787380997E-0002  3.92826782298493E-0002 
 1.26000000000000E+0000  4.96718945477807E-0001  4.30032372514677E-0001  1.57305727646757E-0001  7.61883542730716E-0002  6.59442095520063E-0002  8.00762510391374E-0002  1.01047699690411E-0002  6.80570192852514E-0002  3.90426137125423E-0002 
 1.28000000000000E+0000  4.95830566595630E-0001  4.29511292259329E-0001  1.56495985328584E-0001  7.74633833331880E-0002  6.60753384580131E-0002  7.88250596166509E-0002  1.03485782058095E-0002  6.78175811441038E-0002  3.88046405092808E-0002 
 1.30000000000000E+0000  4.94839966828802E-0001  4.28888555933978E-0001  1.55689877668923E-0001  7.86407596267006E-0002  6.61836341521041E-0002  7.76123663917794E-0002  1.05586352812404E-0002  6.75859890901750E-0002  3.85687046178798E-0002 
 1.32000000000000E+0000  4.93760822197952E-0001  4.28099597511066E-0001  1.54887365674671E-0001  7.97255774800765E-0002  6.62704222013374E-0002  7.64364214464494E-0002  1.07449833524068E-0002  6.73612967312669E-0002  3.83347553117446E-0002 
 1.34000000000000E+0000  4.92603213162822E-0001  4.27232174683872E-0001  1.54088414376400E-0001  8.07227639993238E-0002  6.63369368565760E-0002  7.52955793353083E-0002  1.09140429988674E-0002  6.71427306957286E-0002  3.81027449006182E-0002 
 1.36000000000000E+0000  4.91375189929411E-0001  4.26294337658398E-0001  1.53292992481200E-0001  8.16370823811782E-0002  6.63843286491761E-0002  7.41882914039067E-0002  1.10702156362574E-0002  6.69296508666984E-0002  3.78726285109934E-0002 
 1.38000000000000E+0000  4.90083541273288E-0001  4.25274273530217E-0001  1.52501072054256E-0001  8.24731351587244E-0002  6.64136712514889E-0002  7.31130987748646E-0002  1.12166787227388E-0002  6.67215214268610E-0002  3.76443638843541E-0002 
 1.40000000000000E+0000  4.88734210177528E-0001  4.24382881974721E-0001  1.51712628226575E-0001  8.32353673827495E-0002  6.64259676822439E-0002  7.20686259352237E-0002  1.13558203908871E-0002  6.65178893682447E-0002  3.74179111916044E-0002 
 1.42000000000000E+0000  4.87332535384490E-0001  4.23439146721948E-0001  1.50927638926551E-0001  8.39280697401013E-0002  6.64221559279251E-0002  7.10535748657135E-0002  1.14894947918500E-0002  6.63183682701342E-0002  3.71932328622155E-0002 
 1.44000000000000E+0000  4.85825395982514E-0001  4.22389946860237E-0001  1.50146084633282E-0001  8.45553816102990E-0002  6.64031140426323E-0002  7.00667196592453E-0002  1.15611767431022E-0002  6.61226258671826E-0002  3.69702934267710E-0002 
 1.46000000000000E+0000  4.84206419081296E-0001  4.21228909499283E-0001  1.49367948149749E-0001  8.51212940616194E-0002  6.63696647814551E-0002  6.91069015817214E-0002  1.15611767431022E-0002  6.59303743919264E-0002  3.67490593717225E-0002 
 1.48000000000000E+0000  4.82550510259580E-0001  4.20030940217831E-0001  1.48593214394152E-0001  8.56296527878561E-0002  6.63225798159016E-0002  6.81730245333197E-0002  1.15611767431022E-0002  6.57413629799575E-0002  3.65294990052907E-0002 
 1.50000000000000E+0000  4.80860796348933E-0001  4.18951846634719E-0001  1.47821870207873E-0001  8.60841609869268E-0002  6.62625835742840E-0002  6.72640508728754E-0002  1.15611767431022E-0002  6.55553716303253E-0002  3.63115823335460E-0002 
 1.52000000000000E+0000  4.79140304720667E-0001  4.17720105335102E-0001  1.47053904178656E-0001  8.64883821824812E-0002  6.61903567450397E-0002  6.63789975719166E-0002  1.15611767431022E-0002  6.53722063536693E-0002  3.60952809458027E-0002 
 1.54000000000000E+0000  4.77391961502163E-0001  4.16464151723344E-0001  1.46289306477743E-0001  8.68457429896366E-0002  6.61065394766698E-0002  6.55169326683852E-0002  1.15611767431022E-0002  6.51916952380873E-0002  3.58805679085392E-0002 
 1.56000000000000E+0000  4.75618590475133E-0001  4.15186118851448E-0001  1.45528068709821E-0001  8.71595358259483E-0002  6.60117343042160E-0002  6.46769719931495E-0002  1.15611767431022E-0002  6.50136852317615E-0002  3.56674176671347E-0002 
 1.58000000000000E+0000  4.73822912506263E-0001  4.13888088187120E-0001  1.44770183774722E-0001  8.74329215686997E-0002  6.59065088288942E-0002  6.38582761451349E-0002  1.15611767431022E-0002  6.48380394909328E-0002  3.54558059547767E-0002 
 1.60000000000000E+0000  4.72007545396374E-0001  4.12572086036370E-0001  1.44015645739934E-0001  8.76689321595740E-0002  6.57913981746087E-0002  6.30600476933207E-0002  1.15611767431022E-0002  6.46646351778770E-0002  3.52457097079567E-0002 
 1.62000000000000E+0000  4.70175004060552E-0001  4.11240080516049E-0001  1.43264449723049E-0001  8.78704731577501E-0002  6.56669072425190E-0002  6.22815285859958E-0002  1.15611767431022E-0002  6.44933616201156E-0002  3.50371069880202E-0002 
 1.64000000000000E+0000  4.68327700971247E-0001  4.09893978995705E-0001  1.42516591783362E-0001  8.80403262424439E-0002  6.55335127825830E-0002  6.15219977495812E-0002  1.15611767431022E-0002  6.43241187618838E-0002  3.48299769082912E-0002 
 1.66000000000000E+0000  4.66467946811057E-0001  4.08535625943328E-0001  1.41772068821890E-0001  8.81811516658962E-0002  6.53916652990181E-0002  6.07807688610320E-0002  1.15611767431022E-0002  6.41568158537902E-0002  3.46242995663279E-0002 
 1.68000000000000E+0000  4.64597951293116E-0001  4.07166801121241E-0001  1.41030878489166E-0001  8.82954906577874E-0002  6.52417908048635E-0002  6.00571882793531E-0002  1.15611767431022E-0002  6.39913703379323E-0002  3.44200559809115E-0002 
 1.70000000000000E+0000  4.62719824115560E-0001  4.05789218087473E-0001  1.40293019100181E-0001  8.83857677820424E-0002  6.50842924392759E-0002  5.93506331231254E-0002  1.15611767431022E-0002  6.38277068944318E-0002  3.42172280334003E-0002 
 1.72000000000000E+0000  4.60835576023180E-0001  4.04404522965143E-0001  1.39558489555946E-0001  8.84542932469674E-0002  6.49195519598105E-0002  5.86605094821588E-0002  1.15611767431022E-0002  6.36657566220795E-0002  3.40157984131159E-0002 
 1.74000000000000E+0000  4.58947119954569E-0001  4.03014293448076E-0001  1.38827289271143E-0001  8.85032651696426E-0002  6.47479311207141E-0002  5.79862507524788E-0002  1.15611767431022E-0002  6.35054563310338E-0002  3.38157505664543E-0002 
 1.76000000000000E+0000  4.57056272257094E-0001  4.01620038015460E-0001  1.38099418107423E-0001  8.85347717954774E-0002  6.45697729471690E-0002  5.73273160848370E-0002  1.15611767431022E-0002  6.33467479296415E-0002  3.36170686494442E-0002 
 1.78000000000000E+0000  4.55164753955299E-0001  4.00223195332144E-0001  1.37374876311901E-0001  8.85507936738153E-0002  6.43854029144544E-0002  5.66831889378164E-0002  1.15611767431022E-0002  6.31895778907151E-0002  3.34197374834946E-0002 
 1.80000000000000E+0000  4.53274192060868E-0001  3.98825133814203E-0001  1.36653664460481E-0001  8.85532057904586E-0002  6.41951300401263E-0002  5.60533757273962E-0002  1.15611767431022E-0002  6.30338967852082E-0002  3.32237425140962E-0002 
 1.82000000000000E+0000  4.51386120914365E-0001  3.97427151341972E-0001  1.35935783405621E-0001  8.85437796579669E-0002  6.39992478965448E-0002  5.54374045655567E-0002  1.15611767431022E-0002  6.28796588733119E-0002  3.30290697722619E-0002 
 1.84000000000000E+0000  4.49501983550627E-0001  3.96030475104921E-0001  1.35221234228236E-0001  8.85241853645643E-0002  6.37980355503823E-0002  5.48348240811485E-0002  1.15611767431022E-0002  6.27268217446856E-0002  3.28357058385080E-0002 
 1.86000000000000E+0000  4.47623133081047E-0001  3.94636261564502E-0001  1.34510018193412E-0001  8.84959935824761E-0002  6.35917584351312E-0002  5.42452023168350E-0002  1.15611767431022E-0002  6.25753460008979E-0002  3.26436378091923E-0002 
 1.88000000000000E+0000  4.45750834087081E-0001  3.93245596522685E-0001  1.33802136709658E-0001  8.84606775364970E-0002  6.33806691620689E-0002  5.36681256964432E-0002  1.15611767431022E-0002  6.24251949742692E-0002  3.24528532650428E-0002 
 1.90000000000000E+0000  4.43886264020235E-0001  3.91859495285210E-0001  1.33097591291434E-0001  8.84196149335800E-0002  6.31650082746426E-0002  5.31031980575332E-0002  1.15611767431022E-0002  6.22763344782214E-0002  3.22633402417214E-0002 
 1.92000000000000E+0000  4.42030514604533E-0001  3.90478902909718E-0001  1.32396383524719E-0001  8.83740898542164E-0002  6.29450049507865E-0002  5.25500397444339E-0002  1.15611767431022E-0002  6.21287325849938E-0002  3.20750872022806E-0002 
 1.94000000000000E+0000  4.40184593238104E-0001  3.89104694529943E-0001  1.31698515035394E-0001  8.83252946063632E-0002  6.27208776572794E-0002  5.20082867573779E-0002  1.15611767431022E-0002  6.19823594272053E-0002  3.18880830113816E-0002 
 1.96000000000000E+0000  4.38349424391036E-0001  3.87737675748007E-0001  1.31003987460238E-0001  8.82743315426622E-0002  6.24928347598876E-0002  5.14775899537312E-0002  1.15611767431022E-0002  6.18371870202631E-0002  3.17023169111517E-0002 
 1.98000000000000E+0000  4.36525850997083E-0001  3.86378583087627E-0001  1.30312802420342E-0001  8.82222148416735E-0002  6.22610750927120E-0002  5.09576142976329E-0002  1.15611767431022E-0002  6.16931891030507E-0002  3.15177784985698E-0002 
 2.00000000000000E+0000  4.34336944633121E-0001  3.84650393297665E-0001  1.29624961496777E-0001  8.77921810497657E-0002  6.20257884898564E-0002  5.04480381546566E-0002  1.15611767431022E-0002  6.15503409946879E-0002  3.13344577042753E-0002 
