x,y,s,p,T,M,A,a,V,rho
3.274882071952426449e-04,3.162865706141207434e-02,7.567612845191096617e-04,1.839493126771409948e+01,2.515129404642267673e+03,1.039689865023659232e+00,5.317072192512086294e-04,3.433660066734943257e+02,3.569941571320782145e+02,2.033480180401098902e+00
3.284163996870291275e-04,3.162674555519236902e-02,7.588862309489710590e-04,1.839060014360936890e+01,2.515016981484566259e+03,1.039896583070657465e+00,5.317148349508989732e-04,3.433583325709164455e+02,3.570571568093344581e+02,2.033092270040017358e+00
3.293428135170502116e-04,3.162483794767049355e-02,7.610068933553833194e-04,1.838626937210434065e+01,2.514904546029265930e+03,1.040103301117655699e+00,5.317224892344370223e-04,3.433506574573445960e+02,3.571201522623015308e+02,2.032704373919166585e+00
3.302674645087148864e-04,3.162293420591787141e-02,7.631233082762018663e-04,1.838193895352839391e+01,2.514792098281013750e+03,1.040310019164653932e+00,5.317301820925659670e-04,3.433429813330282627e+02,3.571831434906120535e+02,2.032316492067427038e+00
3.311903682817064331e-04,3.162103429743191862e-02,7.652355117770978741e-04,1.837760888821063432e+01,2.514679638244455873e+03,1.040516737211652165e+00,5.317379135160416829e-04,3.433353041982167042e+02,3.572461304938985336e+02,2.031928624513658743e+00
3.321115402555837107e-04,3.161913819012836940e-02,7.673435394600351027e-04,1.837327917648005382e+01,2.514567165924237543e+03,1.040723455258650398e+00,5.317456834956326220e-04,3.433276260531594062e+02,3.573091132717938763e+02,2.031540771286715952e+00
3.330309956534112815e-04,3.161724585233383761e-02,7.694474264715468054e-04,1.836894981866542409e+01,2.514454681325004913e+03,1.040930173305648632e+00,5.317534920221204638e-04,3.433199468981056839e+02,3.573720918239312141e+02,2.031152932415438706e+00
3.339487495052232205e-04,3.161535725277853093e-02,7.715472075108030601e-04,1.836462081509540667e+01,2.514342184451405046e+03,1.041136891352646865e+00,5.317613390862978382e-04,3.433122667333050799e+02,3.574350661499439639e+02,2.030765107928662161e+00
3.348648166514099460e-04,3.161347236058908300e-02,7.736429168375381308e-04,1.836029216609838244e+01,2.514229675308082278e+03,1.041343609399645098e+00,5.317692246789719034e-04,3.433045855590067958e+02,3.574980362494654287e+02,2.030377297855200158e+00
3.357792117460972441e-04,3.161159114528162839e-02,7.757345882797560006e-04,1.835596387200259727e+01,2.514117153899681398e+03,1.041550327446643331e+00,5.317771487909610933e-04,3.432969033754603174e+02,3.575610021221293664e+02,2.029989502223860320e+00
3.366919492603676501e-04,3.160971357675495391e-02,7.778222552412982112e-04,1.835163593313614072e+01,2.514004620230848559e+03,1.041757045493641565e+00,5.317851114130969607e-04,3.432892201829150736e+02,3.576239637675698191e+02,2.029601721063440056e+00
3.376030434854783609e-04,3.160783962528388585e-02,7.799059507091985486e-04,1.834730834982691050e+01,2.513892074306229006e+03,1.041963763540639798e+00,5.317931125362229845e-04,3.432815359816204364e+02,3.576869211854207720e+02,2.029213954402725228e+00
3.385125085359438381e-04,3.160596926151271885e-02,7.819857072609401501e-04,1.834298112240260181e+01,2.513779516130467528e+03,1.042170481587637809e+00,5.318011521511956542e-04,3.432738507718257779e+02,3.577498743753166082e+02,2.028826202270487045e+00
3.394203583526038837e-04,3.160410245644888760e-02,7.840615570714889408e-04,1.833865425119072867e+01,2.513666945708207550e+03,1.042377199634636042e+00,5.318092302488844694e-04,3.432661645537805271e+02,3.578128233368919382e+02,2.028438464695487831e+00
3.403266067055932698e-04,3.160223918145672883e-02,7.861335319202021697e-04,1.833432773651862036e+01,2.513554363044094316e+03,1.042583917681634276e+00,5.318173468201712901e-04,3.432584773277340560e+02,3.578757680697814294e+02,2.028050741706474813e+00
3.412312671972647475e-04,3.160037940825138891e-02,7.882016631975855914e-04,1.833000157871349955e+01,2.513441768142772617e+03,1.042790635728632509e+00,5.318255018559490347e-04,3.432507890939357935e+02,3.579387085736200902e+02,2.027663033332193887e+00
3.421343532650370292e-04,3.159852310889287030e-02,7.902659819118933301e-04,1.832567577810229764e+01,2.513329161008886331e+03,1.042997353775630742e+00,5.318336953471246081e-04,3.432430998526351686e+02,3.580016448480430995e+02,2.027275339601366966e+00
3.430358781841701295e-04,3.159667025578018901e-02,7.923265186955957958e-04,1.832135033501183230e+01,2.513216541647078429e+03,1.043204071822628975e+00,5.318419272846176002e-04,3.432354096040814966e+02,3.580645768926856931e+02,2.026887660542711078e+00
3.439358550705120827e-04,3.159482082164567773e-02,7.943833038117042696e-04,1.831702524976871516e+01,2.513103910061993702e+03,1.043410789869627209e+00,5.318501976593590936e-04,3.432277183485242631e+02,3.581275047071836184e+02,2.026499996184930819e+00
3.448342968831758382e-04,3.159297477954942091e-02,7.964363671599463020e-04,1.831270052269942639e+01,2.512991266258275573e+03,1.043617507916625442e+00,5.318585064622927475e-04,3.432200260862128971e+02,3.581904282911726796e+02,2.026112346556722343e+00
3.457312164270984114e-04,3.159113210287374518e-02,7.984857382828397391e-04,1.830837615413017261e+01,2.512878610240567014e+03,1.043824225963623675e+00,5.318668536843750147e-04,3.432123328173966570e+02,3.582533476442886808e+02,2.025724711686763602e+00
3.466266263556882880e-04,3.158929276531793895e-02,8.005314463715993475e-04,1.830405214438707162e+01,2.512765942013511449e+03,1.044030944010621909e+00,5.318752393165749248e-04,3.432046385423251422e+02,3.583162627661679949e+02,2.025337091603728101e+00
3.475205391732468820e-04,3.158745674089296490e-02,8.025735202719508484e-04,1.829972849379602096e+01,2.512653261581751849e+03,1.044237662057620142e+00,5.318836633498734336e-04,3.431969432612477249e+02,3.583791736564470511e+02,2.024949486336273807e+00
3.484129672374543935e-04,3.158562400391635300e-02,8.046119884898109446e-04,1.829540520268271564e+01,2.512540568949931185e+03,1.044444380104618375e+00,5.318921257752641822e-04,3.431892469744136633e+02,3.584420803147622792e+02,2.024561895913047138e+00
3.493039227617724014e-04,3.158379452900720447e-02,8.066468791968310625e-04,1.829108227137271214e+01,2.512427864122692426e+03,1.044651098151616608e+00,5.319006265837541471e-04,3.431815496820725002e+02,3.585049827407506200e+02,2.024174320362686519e+00
3.501934178177887758e-04,3.158196829108126519e-02,8.086782202358534918e-04,1.828675970019135733e+01,2.512315147104677180e+03,1.044857816198614842e+00,5.319091657663610386e-04,3.431738513844736076e+02,3.585678809340490716e+02,2.023786759713814831e+00
3.510814643375055610e-04,3.158014526534611011e-02,8.107060391262426238e-04,1.828243748946384173e+01,2.512202417900528417e+03,1.045064534245613075e+00,5.319177433141150354e-04,3.431661520818664712e+02,3.586307748942950298e+02,2.023399213995047408e+00
3.519680741156066932e-04,3.157832542729644559e-02,8.127303630691013739e-04,1.827811563951513918e+01,2.512089676514888197e+03,1.045271252292611308e+00,5.319263592180608442e-04,3.431584517745004064e+02,3.586936646211257198e+02,2.023011683234984481e+00
3.528532588116678210e-04,3.157650875270950896e-02,8.147512189523751711e-04,1.827379415067008850e+01,2.511976922952398127e+03,1.045477970339609541e+00,5.319350134692532551e-04,3.431507504626248988e+02,3.587565501141789355e+02,2.022624167462217404e+00
3.537370299522934851e-04,3.157469521764052350e-02,8.167686333558735494e-04,1.826947302325330114e+01,2.511864157217700267e+03,1.045684688386607775e+00,5.319437060587601769e-04,3.431430481464893774e+02,3.588194313730924705e+02,2.022236666705325536e+00
3.546193989332514784e-04,3.157288479841828532e-02,8.187826325561729096e-04,1.826515225758925354e+01,2.511751379315436225e+03,1.045891406433606008e+00,5.319524369776615531e-04,3.431353448263432142e+02,3.588823083975044597e+02,2.021849180992876693e+00
3.555003770215473587e-04,3.157107747164083350e-02,8.207932425314171500e-04,1.826083185400218412e+01,2.511638589250246241e+03,1.046098124480604241e+00,5.319612062170516386e-04,3.431276405024357814e+02,3.589451811870530946e+02,2.021461710353424923e+00
3.563799753574499549e-04,3.156927321417120347e-02,8.228004889660231035e-04,1.825651181281622470e+01,2.511525787026773287e+03,1.046304842527602474e+00,5.319700137680335788e-04,3.431199351750166215e+02,3.590080497413769081e+02,2.021074254815518501e+00
3.572582049565010444e-04,3.156747200313327062e-02,8.248043972552969623e-04,1.825219213435524424e+01,2.511412972649657149e+03,1.046511560574600708e+00,5.319788596217254811e-04,3.431122288443349930e+02,3.590709140601145464e+02,2.020686814407687493e+00
3.581350767114326560e-04,3.156567381590764249e-02,8.268049925099672185e-04,1.824787281894300150e+01,2.511300146123538980e+03,1.046718278621598941e+00,5.319877437692573791e-04,3.431045215106404953e+02,3.591337741429049970e+02,2.020299389158455750e+00
3.590106013940915289e-04,3.156387863012768275e-02,8.288022995606018125e-04,1.824355386690304925e+01,2.511187307453059475e+03,1.046924996668597174e+00,5.319966662017700399e-04,3.430968131741824436e+02,3.591966299893872474e+02,2.019911979096334687e+00
3.598847896573427550e-04,3.156208642367560463e-02,8.307963429619541571e-04,1.823923527855873061e+01,2.511074456642858877e+03,1.047131714715595407e+00,5.320056269104187592e-04,3.430891038352103237e+02,3.592594815992007398e+02,2.019524584249821064e+00
3.607576520368743246e-04,3.156029717467861984e-02,8.327871469972154871e-04,1.823491705423325371e+01,2.510961593697577882e+03,1.047338432762593641e+00,5.320146258863694575e-04,3.430813934939735077e+02,3.593223289719849163e+02,2.019137204647404094e+00
3.616291989529973362e-04,3.155851086150515683e-02,8.347747356822031320e-04,1.823059919424962416e+01,2.510848718621855824e+03,1.047545150809591874e+00,5.320236631208003072e-04,3.430736821507214245e+02,3.593851721073794465e+02,2.018749840317559663e+00
3.624994407124262560e-04,3.155672746276119017e-02,8.367591327694403691e-04,1.822628169893065220e+01,2.510735831420332943e+03,1.047751868856590107e+00,5.320327386049033581e-04,3.430659698057035598e+02,3.594480110050243979e+02,2.018362491288752114e+00
3.633683875100166775e-04,3.155494695728663923e-02,8.387403617521550694e-04,1.822196456859898461e+01,2.510622932097649027e+03,1.047958586903588118e+00,5.320418523298811771e-04,3.430582564591692289e+02,3.595108456645597244e+02,2.017975157589434243e+00
3.642360494304295714e-04,3.155316932415175996e-02,8.407184458682521056e-04,1.821764780357709768e+01,2.510510020658442954e+03,1.048165304950586352e+00,5.320510042869498833e-04,3.430505421113679176e+02,3.595736760856258911e+02,2.017587839248048631e+00
3.651024364498332668e-04,3.155139454265373095e-02,8.426934081041283350e-04,1.821333140418727226e+01,2.510397097107354966e+03,1.048372022997584585e+00,5.320601944673358959e-04,3.430428267625491117e+02,3.596365022678635341e+02,2.017200536293025870e+00
3.659675584375215139e-04,3.154962259231321869e-02,8.446652711984691496e-04,1.820901537075160803e+01,2.510284161449023486e+03,1.048578741044582818e+00,5.320694228622803792e-04,3.430351104129621262e+02,3.596993242109132893e+02,2.016813248752785004e+00
3.668314251574962027e-04,3.154785345287099835e-02,8.466340576459793245e-04,1.820469970359201994e+01,2.510171213688087391e+03,1.048785459091581052e+00,5.320786894630347976e-04,3.430273930628565040e+02,3.597621419144161905e+02,2.016425976655732200e+00
3.676940462700735001e-04,3.154608710428472712e-02,8.485997897009874480e-04,1.820038440303027372e+01,2.510058253829186469e+03,1.048992177138579285e+00,5.320879942608627584e-04,3.430196747124816170e+02,3.598249553780133851e+02,2.016038720030266518e+00
3.685554313333950106e-04,3.154432352672567608e-02,8.505624893810460148e-04,1.819606946938792191e+01,2.509945281876958234e+03,1.049198895185577518e+00,5.320973372470414213e-04,3.430119553620868942e+02,3.598877646013461913e+02,2.015651478904771920e+00
3.694155898049521648e-04,3.154256270057560069e-02,8.525221784704121487e-04,1.819175490298631459e+01,2.509832297836041107e+03,1.049405613232575751e+00,5.321067184128597640e-04,3.430042350119217645e+02,3.599505695840562680e+02,2.015264253307617714e+00
3.702745310430676732e-04,3.154080460642362527e-02,8.544788785234978595e-04,1.818744070414668457e+01,2.509719301711073513e+03,1.049612331279573985e+00,5.321161377496180398e-04,3.429965136622357136e+02,3.600133703257855018e+02,2.014877043267168766e+00
3.711322643083435867e-04,3.153904922506320374e-02,8.564326108682360564e-04,1.818312687319002308e+01,2.509606293506692964e+03,1.049819049326572218e+00,5.321255952486296211e-04,3.429887913132780568e+02,3.600761668261756654e+02,2.014489848811774841e+00
3.719887987651015505e-04,3.153729653748914286e-02,8.583833966093877988e-04,1.817881341043718280e+01,2.509493273227537884e+03,1.050025767373570451e+00,5.321350909012189387e-04,3.429810679652983367e+02,3.601389590848691000e+02,2.014102669969774606e+00
3.728441434827805580e-04,3.153554652489467397e-02,8.603312566317869881e-04,1.817450031620880679e+01,2.509380240878245331e+03,1.050232485420568684e+00,5.321446246987243016e-04,3.429733436185459254e+02,3.602017471015082037e+02,2.013715506769494734e+00
3.736983074372898176e-04,3.153379916866855259e-02,8.622762116035402819e-04,1.817018759082539958e+01,2.509267196463452819e+03,1.050439203467566918e+00,5.321541966324941017e-04,3.429656182732703087e+02,3.602645308757356588e+02,2.013328359239252574e+00
3.745512995124080247e-04,3.153205445039228977e-02,8.642182819791292131e-04,1.816587523460723119e+01,2.509154139987797862e+03,1.050645921514565151e+00,5.321638066938893076e-04,3.429578919297209154e+02,3.603273104071942612e+02,2.012941227407352152e+00
3.754031285010523116e-04,3.153031235183732101e-02,8.661574880025106832e-04,1.816156324787442955e+01,2.509041071455917518e+03,1.050852639561563384e+00,5.321734548742842238e-04,3.429501645881471177e+02,3.603900856955269774e+02,2.012554111302086390e+00
3.762538031066061783e-04,3.152857285496232786e-02,8.680938497101069748e-04,1.815725163094689165e+01,2.508927990872447481e+03,1.051059357608561617e+00,5.321831411650652975e-04,3.429424362487983444e+02,3.604528567403770580e+02,2.012167010951734003e+00
3.771033319442116446e-04,3.152683594191057342e-02,8.700273869337668163e-04,1.815294038414442568e+01,2.508814898242025720e+03,1.051266075655559851e+00,5.321928655576281921e-04,3.429347069119241951e+02,3.605156235413881518e+02,2.011779926384569706e+00
3.779517235419811716e-04,3.152510159500723774e-02,8.719581193036917517e-04,1.814862950778654493e+01,2.508701793569287474e+03,1.051472793702558084e+00,5.322026280433848336e-04,3.429269765777739281e+02,3.605783860982036799e+02,2.011392857628846897e+00
3.787989863422685632e-04,3.152336979675689904e-02,8.738860662512572351e-04,1.814431900219268812e+01,2.508588676858869803e+03,1.051679511749556317e+00,5.322124286137547376e-04,3.429192452465970291e+02,3.606411444104675184e+02,2.011005804712817646e+00
3.796451287028602874e-04,3.152164052984098019e-02,8.758112470118299296e-04,1.814000886768205234e+01,2.508475548115408856e+03,1.051886229796554550e+00,5.322222672601738995e-04,3.429115129186429840e+02,3.607038984778238841e+02,2.010618767664714923e+00
3.804901588981602929e-04,3.151991377711526460e-02,8.777336806275199549e-04,1.813569910457365353e+01,2.508362407343539871e+03,1.052092947843552784e+00,5.322321439740877475e-04,3.429037795941611648e+02,3.607666482999169375e+02,2.010231746512763262e+00
3.813340851203449004e-04,3.151818952160745368e-02,8.796533859498825020e-04,1.813138971318633352e+01,2.508249254547898545e+03,1.052299665890551017e+00,5.322420587469538526e-04,3.428960452734011142e+02,3.608293938763912365e+02,2.009844741285173875e+00
3.821769154805497882e-04,3.151646774651481464e-02,8.815703816425524445e-04,1.812708069383878495e+01,2.508136089733120571e+03,1.052506383937549250e+00,5.322520115702411700e-04,3.428883099566120904e+02,3.608921352068913393e+02,2.009457752010149978e+00
3.830186580099509408e-04,3.151474843520179342e-02,8.834846861838638798e-04,1.812277204684947307e+01,2.508022912903841188e+03,1.052713101984547484e+00,5.322620024354337252e-04,3.428805736440437499e+02,3.609548722910623724e+02,2.009070778715881023e+00
3.838593206608675000e-04,3.151303157119768328e-02,8.853963178694286866e-04,1.811846377253669971e+01,2.507909724064694728e+03,1.052919820031545717e+00,5.322720313340246513e-04,3.428728363359452942e+02,3.610176051285491212e+02,2.008683821430542249e+00
3.846989113078862991e-04,3.151131713819442515e-02,8.873052948146069882e-04,1.811415587121860682e+01,2.507796523220316431e+03,1.053126538078543950e+00,5.322820982575197663e-04,3.428650980325663795e+02,3.610803337189972240e+02,2.008296880182304012e+00
3.855374377489087685e-04,3.150960512004433167e-02,8.892116349570116599e-04,1.810984834321314807e+01,2.507683310375341989e+03,1.053333256125542183e+00,5.322922031974369229e-04,3.428573587341563211e+02,3.611430580620519777e+02,2.007909954999321567e+00
3.863749077061726881e-04,3.150789550075790146e-02,8.911153560589206782e-04,1.810554118883807462e+01,2.507570085534404825e+03,1.053539974172540195e+00,5.323023461453062254e-04,3.428496184409646048e+02,3.612057781573591342e+02,2.007523045909736847e+00
3.872113288273177408e-04,3.150618826450166804e-02,8.930164757096779784e-04,1.810123440841094578e+01,2.507456848702139268e+03,1.053746692219538428e+00,5.323125270926694873e-04,3.428418771532406595e+02,3.612684940045646727e+02,2.007136152941682017e+00
3.880467086863734379e-04,3.150448339559610428e-02,8.949150113280096358e-04,1.809692800224917875e+01,2.507343599883178740e+03,1.053953410266536661e+00,5.323227460310806652e-04,3.428341348712339141e+02,3.613312056033147428e+02,2.006749276123278136e+00
3.888810547847774014e-04,3.150278087851353381e-02,8.968109801643479612e-04,1.809262197066999889e+01,2.507230339082158025e+03,1.054160128313534894e+00,5.323330029521052085e-04,3.428263915951937975e+02,3.613939129532556649e+02,2.006362415482634276e+00
3.897143745523207886e-04,3.150108069787608406e-02,8.987043993030855576e-04,1.808831631399044326e+01,2.507117066303710544e+03,1.054366846360533128e+00,5.323432978473216851e-04,3.428186473253698523e+02,3.614566160540340434e+02,2.005975571047849737e+00
3.905466753481262425e-04,3.149938283845368087e-02,9.005952856648063911e-04,1.808401103252736064e+01,2.507003781552469263e+03,1.054573564407531361e+00,5.323536307083189629e-04,3.428109020620113370e+02,3.615193149052964259e+02,2.005588742847008277e+00
3.913779644615896294e-04,3.149768728516208482e-02,9.024836560084638446e-04,1.807970612659744702e+01,2.506890484833068058e+03,1.054780282454529594e+00,5.323640015266988120e-04,3.428031558053678509e+02,3.615820095066900421e+02,2.005201930908186547e+00
3.922082491133131038e-04,3.149599402306094836e-02,9.043695269335360037e-04,1.807540159651719591e+01,2.506777176150139894e+03,1.054987000501527827e+00,5.323744102940738444e-04,3.427954085556887662e+02,3.616446998578618377e+02,2.004815135259447878e+00
3.930375364559995748e-04,3.149430303735190756e-02,9.062529148821329116e-04,1.807109744260291251e+01,2.506663855508317283e+03,1.055193718548526061e+00,5.323848570020707667e-04,3.427876603132235118e+02,3.617073859584593265e+02,2.004428355928843608e+00
3.938658335753662549e-04,3.149261431337671557e-02,9.081338361410747680e-04,1.806679366517075280e+01,2.506550522912233646e+03,1.055400436595524294e+00,5.323953416423260433e-04,3.427799110782215735e+02,3.617700678081300225e+02,2.004041592944415306e+00
3.946931474910111547e-04,3.149092783661538303e-02,9.100123068439430231e-04,1.806249026453663120e+01,2.506437178366519674e+03,1.055607154642522527e+00,5.324058642064887154e-04,3.427721608509323801e+02,3.618327454065217808e+02,2.003654846334188111e+00
3.955194851572990927e-04,3.148924359268440165e-02,9.118883429730657679e-04,1.805818724101635198e+01,2.506323821875809244e+03,1.055813872689520760e+00,5.324164246862206178e-04,3.427644096316053606e+02,3.618954187532825131e+02,2.003268116126181386e+00
3.963448534641954464e-04,3.148756156733492628e-02,9.137619603615170037e-04,1.805388459492550268e+01,2.506210453444733503e+03,1.056020590736518994e+00,5.324270230731930178e-04,3.427566574204900007e+02,3.619580878480605293e+02,2.002881402348402062e+00
3.971692592381020730e-04,3.148588174645104015e-02,9.156331746950422930e-04,1.804958232657952166e+01,2.506097073077925415e+03,1.056227308783517227e+00,5.324376593590912773e-04,3.427489042178356726e+02,3.620207526905040822e+02,2.002494705028845967e+00
3.979927092427036368e-04,3.148420411604804098e-02,9.175020015139705339e-04,1.804528043629358436e+01,2.505983680780015220e+03,1.056434026830515460e+00,5.324483335356122509e-04,3.427411500238918620e+02,3.620834132802618797e+02,2.002108024195490721e+00
3.988152101797517047e-04,3.148252866227073399e-02,9.193684562150916889e-04,1.804097892438276318e+01,2.505870276555634064e+03,1.056640744877513693e+00,5.324590455944640689e-04,3.427333948389079410e+02,3.621460696169826861e+02,2.001721359876309503e+00
3.996367686898804998e-04,3.148085537139177353e-02,9.212325540535050254e-04,1.803667779116196357e+01,2.505756860409415367e+03,1.056847462924511927e+00,5.324697955273659201e-04,3.427256386631334522e+02,3.622087217003156070e+02,2.001334712099265722e+00
4.004573913533693123e-04,3.147918422981001857e-02,9.230943101444315756e-04,1.803237703694582805e+01,2.505643432345988003e+03,1.057054180971510160e+00,5.324805833260509800e-04,3.427178814968178244e+02,3.622713695299098617e+02,2.000948080892303693e+00
4.012770846909497965e-04,3.147751522404893670e-02,9.249537394650023114e-04,1.802807666204886772e+01,2.505529992369983120e+03,1.057260899018508393e+00,5.324914089822622900e-04,3.427101233402104299e+02,3.623340131054147832e+02,2.000561466283359735e+00
4.020958551645252305e-04,3.147584834075500132e-02,9.268108568560144440e-04,1.802377666678544799e+01,2.505416540486032318e+03,1.057467617065506627e+00,5.325022724877560105e-04,3.427023641935607543e+02,3.623966524264801023e+02,2.000174868300362618e+00
4.029137091779246872e-04,3.147418356669612338e-02,9.286656770236712422e-04,1.801947705146967849e+01,2.505303076698765381e+03,1.057674335112504860e+00,5.325131738342981681e-04,3.426946040571182266e+02,3.624592874927556068e+02,1.999788286971223128e+00
4.037306530776752032e-04,3.147252088876017345e-02,9.305182145412493194e-04,1.801517781641553029e+01,2.505189601012812091e+03,1.057881053159503093e+00,5.325241130136681251e-04,3.426868429311323325e+02,3.625219183038914821e+02,1.999401722323844277e+00
4.045466931536631418e-04,3.147086029395339268e-02,9.323684838508163346e-04,1.801087896193680749e+01,2.505076113432802686e+03,1.058087771206501326e+00,5.325350900176577121e-04,3.426790808158524442e+02,3.625845448595378571e+02,1.999015174386117755e+00
4.053618356398859795e-04,3.146920176939896341e-02,9.342164992648458030e-04,1.800658048834709746e+01,2.504962613963367403e+03,1.058294489253499560e+00,5.325461048380678670e-04,3.426713177115279905e+02,3.626471671593452015e+02,1.998628643185922149e+00
4.061760867151455439e-04,3.146754530233553115e-02,9.360622749678490376e-04,1.800228239595982416e+01,2.504849102609135571e+03,1.058501207300497793e+00,5.325571574667141645e-04,3.426635536184085709e+02,3.627097852029643263e+02,1.998242128751124502e+00
4.069894525037217377e-04,3.146589088011576135e-02,9.379058250179681672e-04,1.799798468508823746e+01,2.504735579374736062e+03,1.058707925347496026e+00,5.325682478954220454e-04,3.426557885367434437e+02,3.627723989900459856e+02,1.997855631109581864e+00
4.078019390760746678e-04,3.146423849020494462e-02,9.397471633485371704e-04,1.799368735604539182e+01,2.504622044264798660e+03,1.058914643394494259e+00,5.325793761160285515e-04,3.426480224667820949e+02,3.628350085202412174e+02,1.997469150289138184e+00
4.086135524494687119e-04,3.146258812017956041e-02,9.415863037696465968e-04,1.798939040914415344e+01,2.504508497283951783e+03,1.059121361441492493e+00,5.325905421203841689e-04,3.426402554087740100e+02,3.628976137932014581e+02,1.997082686317625866e+00
4.094242985886885258e-04,3.146093975772597945e-02,9.434232599696239360e-04,1.798509384469725347e+01,2.504394938436824759e+03,1.059328079488490504e+00,5.326017459003495750e-04,3.426324873629686749e+02,3.629602148085780868e+02,1.996696239222867986e+00
4.102341834066130198e-04,3.145929339063901348e-02,9.452580455165883640e-04,1.798079766301717441e+01,2.504281367728044643e+03,1.059534797535488737e+00,5.326129874477980239e-04,3.426247183296152912e+02,3.630228115660227672e+02,1.996309809032672522e+00
4.110432127649207412e-04,3.145764900682069404e-02,9.470906738598578204e-04,1.797650186441628506e+01,2.504167785162241671e+03,1.059741515582486970e+00,5.326242667546126361e-04,3.426169483089636287e+02,3.630854040651877312e+02,1.995923395774840792e+00
4.118513924746673195e-04,3.145600659427889162e-02,9.489211583314433648e-04,1.797220644920673749e+01,2.504054190744043353e+03,1.059948233629485204e+00,5.326355838126904099e-04,3.426091773012629460e+02,3.631479923057247561e+02,1.995536999477158346e+00
4.126587282969093173e-04,3.145436614112604584e-02,9.507495121474638430e-04,1.796791141770048128e+01,2.503940584478076289e+03,1.060154951676483437e+00,5.326469386139395107e-04,3.426014053067626719e+02,3.632105762872863011e+02,1.995150620167399635e+00
4.134652259433452097e-04,3.145272763557793727e-02,9.525757484095310644e-04,1.796361677020934522e+01,2.503826966368969806e+03,1.060361669723481670e+00,5.326583311502782955e-04,3.425936323257122353e+02,3.632731560095247687e+02,1.994764257873329782e+00
4.142708910768479452e-04,3.145109106595236209e-02,9.543998801061739012e-04,1.795932250704490940e+01,2.503713336421350050e+03,1.060568387770479903e+00,5.326697614136387824e-04,3.425858583583611221e+02,3.633357314720930162e+02,1.994377912622699922e+00
4.150757293121172010e-04,3.144945642066798719e-02,9.562219201141540764e-04,1.795502862851864379e+01,2.503599694639845438e+03,1.060775105817478137e+00,5.326812293959631807e-04,3.425780834049588179e+02,3.633983026746440146e+02,1.993991584443252751e+00
4.158797462162184492e-04,3.144782368824308727e-02,9.580418811998370286e-04,1.795073513494178741e+01,2.503486041029082571e+03,1.060981823864476370e+00,5.326927350892060598e-04,3.425703074657546381e+02,3.634608696168307915e+02,1.993605273362716757e+00
4.166829473091571492e-04,3.144619285729436525e-02,9.598597760205039055e-04,1.794644202662540877e+01,2.503372375593688048e+03,1.061188541911474603e+00,5.327042784853330479e-04,3.425625305409981820e+02,3.635234322983068296e+02,1.993218979408809988e+00
4.174853380644661695e-04,3.144456391653580735e-02,9.616756171256385117e-04,1.794214930388039875e+01,2.503258698338288923e+03,1.061395259958472836e+00,5.327158595763218079e-04,3.425547526309387081e+02,3.635859907187255544e+02,1.992832702609237838e+00
4.182869239097212165e-04,3.144293685477748262e-02,9.634894169582319291e-04,1.793785696701747412e+01,2.503145009267510886e+03,1.061601978005471070e+00,5.327274783541612784e-04,3.425469737358257589e+02,3.636485448777407896e+02,1.992446442991695932e+00
4.190877102270985487e-04,3.144131166092443280e-02,9.653011878560249044e-04,1.793356501634714917e+01,2.503031308385980537e+03,1.061808696052469303e+00,5.327391348108529746e-04,3.425391938559088203e+02,3.637110947750065293e+02,1.992060200583866569e+00
4.198877023539324734e-04,3.143968832397556201e-02,9.671109420527503444e-04,1.792927345217979251e+01,2.502917595698324021e+03,1.062015414099467536e+00,5.327508289384077361e-04,3.425314129914371506e+02,3.637736404101768812e+02,1.991673975413421616e+00
4.206869055832077910e-04,3.143806683302250576e-02,9.689186916793655121e-04,1.792498227482555961e+01,2.502803871209167028e+03,1.062222132146465770e+00,5.327625607288508222e-04,3.425236311426603493e+02,3.638361817829062375e+02,1.991287767508021833e+00
4.214853251641112204e-04,3.143644717724856930e-02,9.707244487652482269e-04,1.792069148459443539e+01,2.502690134923134792e+03,1.062428850193464003e+00,5.327743301742167079e-04,3.425158483098277316e+02,3.638987188928492174e+02,1.990901576895314440e+00
4.222829663025147364e-04,3.143482934592763817e-02,9.725282252393878607e-04,1.791640108179622359e+01,2.502576386844852550e+03,1.062635568240462236e+00,5.327861372665526618e-04,3.425080644931888401e+02,3.639612517396606108e+02,1.990515403602936439e+00
4.230798341615094309e-04,3.143321332842314436e-02,9.743300329315484698e-04,1.791211106674058939e+01,2.502462626978946446e+03,1.062842286287460469e+00,5.327979819979162526e-04,3.425002796929930469e+02,3.640237803229953784e+02,1.990129247658517064e+00
4.238759338618671661e-04,3.143159911418699770e-02,9.761298835734319272e-04,1.790782143973691731e+01,2.502348855330039896e+03,1.063049004334458703e+00,5.328098643603795771e-04,3.424924939094897809e+02,3.640863046425087646e+02,1.989743109089664008e+00
4.246712704825718332e-04,3.142998669275860052e-02,9.779277887997962770e-04,1.790353220109451016e+01,2.502235071902759046e+03,1.063255722381456936e+00,5.328217843460218879e-04,3.424847071429285279e+02,3.641488246978561847e+02,1.989356987923984077e+00
4.254658490612621413e-04,3.142837605376379989e-02,9.797237601495917617e-04,1.789924335112244336e+01,2.502121276701727311e+03,1.063462440428455169e+00,5.328337419469370744e-04,3.424769193935586600e+02,3.642113404886932244e+02,1.988970884189066535e+00
