Converging x,Converging y
-1.289441163987989185e-02,2.297572929579378559e-02
-1.289307598505910410e-02,2.297706495061457160e-02
-1.289174033023831635e-02,2.297840060543535762e-02
-1.289040467541753034e-02,2.297973626025614363e-02
-1.288906902059674259e-02,2.298107191507693312e-02
-1.288773336577595484e-02,2.298240756989772260e-02
-1.288639771095516882e-02,2.298374322471850861e-02
-1.288506205613438108e-02,2.298507887953929463e-02
-1.288372640131359333e-02,2.298641453436008064e-02
-1.288239074649280558e-02,2.298775018918087013e-02
-1.288105509167201956e-02,2.298908584400165614e-02
-1.287971943685123181e-02,2.299042149882244562e-02
-1.287838378203044407e-02,2.299175715364323164e-02
-1.287704812720965805e-02,2.299309280846401765e-02
-1.287571247238887030e-02,2.299442846328480367e-02
-1.287437681756808255e-02,2.299576411810559315e-02
-1.287304116274729654e-02,2.299709977292637916e-02
-1.287170550792650879e-02,2.299843542774716865e-02
-1.287036985310572104e-02,2.299977108256795466e-02
-1.286903419828493503e-02,2.300110673738874068e-02
-1.286769854346414728e-02,2.300244239220952669e-02
-1.286636288864335953e-02,2.300377804703031617e-02
-1.286502723382257178e-02,2.300511370185110566e-02
-1.286369157900178577e-02,2.300644935667189167e-02
-1.286235592418099802e-02,2.300778501149267768e-02
-1.286102026936021027e-02,2.300912066631346370e-02
-1.285968461453942425e-02,2.301045632113424971e-02
-1.285834895971863651e-02,2.301179197595503920e-02
-1.285701330489784876e-02,2.301312763077582868e-02
-1.285567765007706101e-02,2.301446328559661469e-02
-1.285434199525627499e-02,2.301579894041740071e-02
-1.285300634043548725e-02,2.301713459523818672e-02
-1.285167068561469950e-02,2.301847025005897621e-02
-1.285033503079391348e-02,2.301980590487976222e-02
-1.284899937597312573e-02,2.302114155970055170e-02
-1.284766372115233798e-02,2.302247721452133772e-02
-1.284632806633155197e-02,2.302381286934212373e-02
-1.284499241151076422e-02,2.302514852416290975e-02
-1.284365675668997647e-02,2.302648417898369923e-02
-1.284232110186919046e-02,2.302781983380448524e-02
-1.284098544704840271e-02,2.302915548862527473e-02
-1.283964979222761496e-02,2.303049114344606074e-02
-1.283831413740682721e-02,2.303182679826684676e-02
-1.283697848258604120e-02,2.303316245308763277e-02
-1.283564282776525345e-02,2.303449810790842225e-02
-1.283430717294446570e-02,2.303583376272921174e-02
-1.283297151812367969e-02,2.303716941754999775e-02
-1.283163586330289194e-02,2.303850507237078377e-02
-1.283030020848210419e-02,2.303984072719156978e-02
