Converging x,Converging y
-1.108772304048406473e-02,1.932381181054917269e-02
-1.108638102607587168e-02,1.932515382495736400e-02
-1.108503901166767863e-02,1.932649583936555532e-02
-1.108369699725948732e-02,1.932783785377374663e-02
-1.108235498285129600e-02,1.932917986818193795e-02
-1.108101296844310295e-02,1.933052188259013274e-02
-1.107967095403490990e-02,1.933186389699832752e-02
-1.107832893962671858e-02,1.933320591140651884e-02
-1.107698692521852553e-02,1.933454792581471016e-02
-1.107564491081033421e-02,1.933588994022290147e-02
-1.107430289640214116e-02,1.933723195463109279e-02
-1.107296088199394984e-02,1.933857396903928411e-02
-1.107161886758575679e-02,1.933991598344747889e-02
-1.107027685317756548e-02,1.934125799785567021e-02
-1.106893483876937243e-02,1.934260001226386499e-02
-1.106759282436118111e-02,1.934394202667205631e-02
-1.106625080995298806e-02,1.934528404108024763e-02
-1.106490879554479674e-02,1.934662605548843894e-02
-1.106356678113660369e-02,1.934796806989663026e-02
-1.106222476672841237e-02,1.934931008430482158e-02
-1.106088275232021932e-02,1.935065209871301636e-02
-1.105954073791202627e-02,1.935199411312121115e-02
-1.105819872350383495e-02,1.935333612752940247e-02
-1.105685670909564364e-02,1.935467814193759378e-02
-1.105551469468745059e-02,1.935602015634578510e-02
-1.105417268027925753e-02,1.935736217075397642e-02
-1.105283066587106622e-02,1.935870418516216773e-02
-1.105148865146287490e-02,1.936004619957035905e-02
-1.105014663705468185e-02,1.936138821397855383e-02
-1.104880462264648880e-02,1.936273022838674862e-02
-1.104746260823829748e-02,1.936407224279493994e-02
-1.104612059383010617e-02,1.936541425720313125e-02
-1.104477857942191311e-02,1.936675627161132257e-02
-1.104343656501372006e-02,1.936809828601951389e-02
-1.104209455060552875e-02,1.936944030042770520e-02
-1.104075253619733570e-02,1.937078231483589999e-02
-1.103941052178914438e-02,1.937212432924409131e-02
-1.103806850738095133e-02,1.937346634365228609e-02
-1.103672649297276001e-02,1.937480835806047741e-02
-1.103538447856456696e-02,1.937615037246866873e-02
-1.103404246415637564e-02,1.937749238687686004e-02
-1.103270044974818259e-02,1.937883440128505136e-02
-1.103135843533999128e-02,1.938017641569324268e-02
-1.103001642093179822e-02,1.938151843010143746e-02
-1.102867440652360691e-02,1.938286044450962878e-02
-1.102733239211541386e-02,1.938420245891782356e-02
-1.102599037770722254e-02,1.938554447332601488e-02
-1.102464836329902949e-02,1.938688648773420620e-02
-1.102330634889083817e-02,1.938822850214239751e-02
-1.102196433448264512e-02,1.938957051655058883e-02
-1.102062232007445380e-02,1.939091253095878015e-02
-1.101928030566626075e-02,1.939225454536697493e-02
-1.101793829125806770e-02,1.939359655977516972e-02
-1.101659627684987638e-02,1.939493857418336104e-02
-1.101525426244168507e-02,1.939628058859155235e-02
-1.101391224803349202e-02,1.939762260299974367e-02
-1.101257023362529897e-02,1.939896461740793498e-02
-1.101122821921710765e-02,1.940030663181612630e-02
-1.100988620480891633e-02,1.940164864622431762e-02
-1.100854419040072328e-02,1.940299066063251240e-02
-1.100720217599253023e-02,1.940433267504070719e-02
-1.100586016158433891e-02,1.940567468944889851e-02
-1.100451814717614760e-02,1.940701670385708982e-02
-1.100317613276795455e-02,1.940835871826528114e-02
-1.100183411835976149e-02,1.940970073267347246e-02
-1.100049210395157018e-02,1.941104274708166377e-02
-1.099915008954337713e-02,1.941238476148985856e-02
-1.099780807513518581e-02,1.941372677589804988e-02
-1.099646606072699276e-02,1.941506879030624466e-02
-1.099512404631880144e-02,1.941641080471443598e-02
-1.099378203191060839e-02,1.941775281912262729e-02
-1.099244001750241707e-02,1.941909483353081861e-02
-1.099109800309422402e-02,1.942043684793900993e-02
-1.098975598868603271e-02,1.942177886234720124e-02
-1.098841397427783965e-02,1.942312087675539603e-02
-1.098707195986964834e-02,1.942446289116358735e-02
-1.098572994546145529e-02,1.942580490557178213e-02
-1.098438793105326397e-02,1.942714691997997345e-02
-1.098304591664507092e-02,1.942848893438816477e-02
-1.098170390223687960e-02,1.942983094879635608e-02
-1.098036188782868655e-02,1.943117296320454740e-02
-1.097901987342049523e-02,1.943251497761273872e-02
-1.097767785901230218e-02,1.943385699202093350e-02
-1.097633584460410913e-02,1.943519900642912829e-02
-1.097499383019591782e-02,1.943654102083731960e-02
-1.097365181578772650e-02,1.943788303524551092e-02
-1.097230980137953345e-02,1.943922504965370224e-02
-1.097096778697134040e-02,1.944056706406189355e-02
-1.096962577256314908e-02,1.944190907847008487e-02
-1.096828375815495776e-02,1.944325109287827619e-02
-1.096694174374676471e-02,1.944459310728647097e-02
-1.096559972933857166e-02,1.944593512169466576e-02
-1.096425771493038034e-02,1.944727713610285708e-02
-1.096291570052218903e-02,1.944861915051104839e-02
-1.096157368611399598e-02,1.944996116491923971e-02
-1.096023167170580292e-02,1.945130317932743103e-02
-1.095888965729761161e-02,1.945264519373562234e-02
-1.095754764288941856e-02,1.945398720814381713e-02
-1.095620562848122724e-02,1.945532922255200844e-02
-1.095486361407303419e-02,1.945667123696020323e-02
-1.095352159966484287e-02,1.945801325136839455e-02
-1.095217958525664982e-02,1.945935526577658586e-02
-1.095083757084845850e-02,1.946069728018477718e-02
-1.094949555644026545e-02,1.946203929459296850e-02
-1.094815354203207414e-02,1.946338130900115981e-02
-1.094681152762388109e-02,1.946472332340935460e-02
-1.094546951321568977e-02,1.946606533781754592e-02
-1.094412749880749672e-02,1.946740735222574070e-02
-1.094278548439930540e-02,1.946874936663393202e-02
-1.094144346999111235e-02,1.947009138104212334e-02
-1.094010145558291930e-02,1.947143339545031465e-02
-1.093875944117472798e-02,1.947277540985850597e-02
-1.093741742676653667e-02,1.947411742426669728e-02
-1.093607541235834361e-02,1.947545943867489207e-02
-1.093473339795015056e-02,1.947680145308308686e-02
-1.093339138354195925e-02,1.947814346749127817e-02
-1.093204936913376793e-02,1.947948548189946949e-02
-1.093070735472557488e-02,1.948082749630766081e-02
-1.092936534031738183e-02,1.948216951071585212e-02
-1.092802332590919051e-02,1.948351152512404344e-02
-1.092668131150099919e-02,1.948485353953223476e-02
-1.092533929709280614e-02,1.948619555394042954e-02
-1.092399728268461309e-02,1.948753756834862433e-02
-1.092265526827642177e-02,1.948887958275681564e-02
-1.092131325386823046e-02,1.949022159716500696e-02
-1.091997123946003741e-02,1.949156361157319828e-02
-1.091862922505184436e-02,1.949290562598138959e-02
-1.091728721064365304e-02,1.949424764038958091e-02
-1.091594519623545999e-02,1.949558965479777570e-02
-1.091460318182726867e-02,1.949693166920596701e-02
-1.091326116741907562e-02,1.949827368361416180e-02
-1.091191915301088430e-02,1.949961569802235312e-02
-1.091057713860269125e-02,1.950095771243054443e-02
-1.090923512419449994e-02,1.950229972683873575e-02
-1.090789310978630688e-02,1.950364174124692707e-02
-1.090655109537811557e-02,1.950498375565511838e-02
-1.090520908096992252e-02,1.950632577006331317e-02
-1.090386706656173120e-02,1.950766778447150449e-02
-1.090252505215353815e-02,1.950900979887969927e-02
-1.090118303774534683e-02,1.951035181328789059e-02
-1.089984102333715378e-02,1.951169382769608190e-02
-1.089849900892896073e-02,1.951303584210427322e-02
-1.089715699452076941e-02,1.951437785651246454e-02
-1.089581498011257810e-02,1.951571987092065585e-02
-1.089447296570438505e-02,1.951706188532885064e-02
-1.089313095129619199e-02,1.951840389973704543e-02
-1.089178893688800068e-02,1.951974591414523674e-02
-1.089044692247980936e-02,1.952108792855342806e-02
-1.088910490807161631e-02,1.952242994296161938e-02
-1.088776289366342326e-02,1.952377195736981069e-02
-1.088642087925523194e-02,1.952511397177800201e-02
-1.088507886484704063e-02,1.952645598618619333e-02
-1.088373685043884757e-02,1.952779800059438811e-02
-1.088239483603065452e-02,1.952914001500258290e-02
-1.088105282162246321e-02,1.953048202941077421e-02
-1.087971080721427015e-02,1.953182404381896553e-02
-1.087836879280607884e-02,1.953316605822715685e-02
-1.087702677839788579e-02,1.953450807263534816e-02
-1.087568476398969447e-02,1.953585008704353948e-02
-1.087434274958150142e-02,1.953719210145173427e-02
-1.087300073517331010e-02,1.953853411585992558e-02
-1.087165872076511705e-02,1.953987613026812037e-02
-1.087031670635692573e-02,1.954121814467631169e-02
-1.086897469194873268e-02,1.954256015908450300e-02
-1.086763267754054137e-02,1.954390217349269432e-02
-1.086629066313234832e-02,1.954524418790088564e-02
-1.086494864872415700e-02,1.954658620230907695e-02
-1.086360663431596395e-02,1.954792821671727174e-02
-1.086226461990777263e-02,1.954927023112546305e-02
-1.086092260549957958e-02,1.955061224553365784e-02
-1.085958059109138826e-02,1.955195425994184916e-02
-1.085823857668319521e-02,1.955329627435004047e-02
-1.085689656227500216e-02,1.955463828875823179e-02
-1.085555454786681084e-02,1.955598030316642311e-02
-1.085421253345861953e-02,1.955732231757461442e-02
-1.085287051905042648e-02,1.955866433198280921e-02
-1.085152850464223342e-02,1.956000634639100400e-02
-1.085018649023404211e-02,1.956134836079919531e-02
-1.084884447582585079e-02,1.956269037520738663e-02
-1.084750246141765774e-02,1.956403238961557794e-02
-1.084616044700946469e-02,1.956537440402376926e-02
-1.084481843260127337e-02,1.956671641843196058e-02
-1.084347641819308206e-02,1.956805843284015189e-02
-1.084213440378488900e-02,1.956940044724834668e-02
-1.084079238937669595e-02,1.957074246165654147e-02
-1.083945037496850464e-02,1.957208447606473278e-02
-1.083810836056031159e-02,1.957342649047292410e-02
-1.083676634615212027e-02,1.957476850488111542e-02
-1.083542433174392722e-02,1.957611051928930673e-02
-1.083408231733573590e-02,1.957745253369749805e-02
-1.083274030292754285e-02,1.957879454810569284e-02
-1.083139828851935153e-02,1.958013656251388415e-02
-1.083005627411115848e-02,1.958147857692207894e-02
-1.082871425970296717e-02,1.958282059133027025e-02
-1.082737224529477411e-02,1.958416260573846157e-02
-1.082603023088658280e-02,1.958550462014665289e-02
-1.082468821647838975e-02,1.958684663455484420e-02
-1.082334620207019843e-02,1.958818864896303552e-02
-1.082200418766200538e-02,1.958953066337123031e-02
-1.082066217325381233e-02,1.959087267777942509e-02
-1.081932015884562101e-02,1.959221469218761641e-02
-1.081797814443742969e-02,1.959355670659580773e-02
-1.081663613002923664e-02,1.959489872100399904e-02
-1.081529411562104359e-02,1.959624073541219036e-02
-1.081395210121285227e-02,1.959758274982038168e-02
-1.081261008680466096e-02,1.959892476422857299e-02
-1.081126807239646791e-02,1.960026677863676778e-02
-1.080992605798827486e-02,1.960160879304496256e-02
-1.080858404358008354e-02,1.960295080745315388e-02
-1.080724202917189222e-02,1.960429282186134520e-02
-1.080590001476369917e-02,1.960563483626953651e-02
-1.080455800035550612e-02,1.960697685067772783e-02
-1.080321598594731480e-02,1.960831886508591915e-02
-1.080187397153912349e-02,1.960966087949411046e-02
-1.080053195713093044e-02,1.961100289390230525e-02
-1.079918994272273738e-02,1.961234490831050004e-02
-1.079784792831454607e-02,1.961368692271869135e-02
-1.079650591390635302e-02,1.961502893712688267e-02
-1.079516389949816170e-02,1.961637095153507399e-02
-1.079382188508996865e-02,1.961771296594326530e-02
-1.079247987068177733e-02,1.961905498035145662e-02
-1.079113785627358428e-02,1.962039699475965140e-02
-1.078979584186539296e-02,1.962173900916784272e-02
-1.078845382745719991e-02,1.962308102357603751e-02
-1.078711181304900860e-02,1.962442303798422882e-02
-1.078576979864081554e-02,1.962576505239242014e-02
-1.078442778423262423e-02,1.962710706680061146e-02
-1.078308576982443118e-02,1.962844908120880277e-02
-1.078174375541623986e-02,1.962979109561699409e-02
-1.078040174100804681e-02,1.963113311002518888e-02
-1.077905972659985376e-02,1.963247512443338366e-02
-1.077771771219166244e-02,1.963381713884157498e-02
-1.077637569778347112e-02,1.963515915324976630e-02
-1.077503368337527807e-02,1.963650116765795761e-02
-1.077369166896708502e-02,1.963784318206614893e-02
-1.077234965455889371e-02,1.963918519647434024e-02
-1.077100764015070239e-02,1.964052721088253156e-02
-1.076966562574250934e-02,1.964186922529072635e-02
-1.076832361133431629e-02,1.964321123969892113e-02
-1.076698159692612497e-02,1.964455325410711245e-02
-1.076563958251793365e-02,1.964589526851530377e-02
-1.076429756810974060e-02,1.964723728292349508e-02
-1.076295555370154755e-02,1.964857929733168640e-02
-1.076161353929335623e-02,1.964992131173987772e-02
-1.076027152488516318e-02,1.965126332614807250e-02
-1.075892951047697187e-02,1.965260534055626382e-02
-1.075758749606877882e-02,1.965394735496445860e-02
-1.075624548166058750e-02,1.965528936937264992e-02
-1.075490346725239445e-02,1.965663138378084124e-02
-1.075356145284420313e-02,1.965797339818903255e-02
-1.075221943843601008e-02,1.965931541259722387e-02
-1.075087742402781876e-02,1.966065742700541519e-02
-1.074953540961962571e-02,1.966199944141360997e-02
-1.074819339521143439e-02,1.966334145582180129e-02
-1.074685138080324134e-02,1.966468347022999608e-02
-1.074550936639505003e-02,1.966602548463818739e-02
-1.074416735198685698e-02,1.966736749904637871e-02
-1.074282533757866566e-02,1.966870951345457003e-02
-1.074148332317047261e-02,1.967005152786276134e-02
-1.074014130876228129e-02,1.967139354227095266e-02
-1.073879929435408824e-02,1.967273555667914745e-02
-1.073745727994589519e-02,1.967407757108734223e-02
-1.073611526553770387e-02,1.967541958549553355e-02
-1.073477325112951256e-02,1.967676159990372486e-02
-1.073343123672131950e-02,1.967810361431191618e-02
-1.073208922231312645e-02,1.967944562872010750e-02
-1.073074720790493514e-02,1.968078764312829881e-02
-1.072940519349674382e-02,1.968212965753649013e-02
-1.072806317908855077e-02,1.968347167194468492e-02
-1.072672116468035772e-02,1.968481368635287970e-02
-1.072537915027216640e-02,1.968615570076107102e-02
-1.072403713586397508e-02,1.968749771516926234e-02
-1.072269512145578203e-02,1.968883972957745365e-02
-1.072135310704758898e-02,1.969018174398564497e-02
-1.072001109263939767e-02,1.969152375839383629e-02
-1.071866907823120461e-02,1.969286577280203107e-02
-1.071732706382301330e-02,1.969420778721022239e-02
-1.071598504941482025e-02,1.969554980161841717e-02
-1.071464303500662893e-02,1.969689181602660849e-02
-1.071330102059843588e-02,1.969823383043479981e-02
-1.071195900619024456e-02,1.969957584484299112e-02
-1.071061699178205151e-02,1.970091785925118244e-02
-1.070927497737386019e-02,1.970225987365937376e-02
-1.070793296296566714e-02,1.970360188806756854e-02
-1.070659094855747583e-02,1.970494390247575986e-02
-1.070524893414928277e-02,1.970628591688395465e-02
-1.070390691974109146e-02,1.970762793129214596e-02
-1.070256490533289841e-02,1.970896994570033728e-02
-1.070122289092470709e-02,1.971031196010852860e-02
-1.069988087651651404e-02,1.971165397451671991e-02
-1.069853886210832272e-02,1.971299598892491123e-02
-1.069719684770012967e-02,1.971433800333310601e-02
-1.069585483329193662e-02,1.971568001774130080e-02
-1.069451281888374530e-02,1.971702203214949212e-02
-1.069317080447555399e-02,1.971836404655768343e-02
-1.069182879006736094e-02,1.971970606096587475e-02
-1.069048677565916788e-02,1.972104807537406607e-02
-1.068914476125097657e-02,1.972239008978225738e-02
-1.068780274684278525e-02,1.972373210419044870e-02
-1.068646073243459220e-02,1.972507411859864349e-02
-1.068511871802639915e-02,1.972641613300683827e-02
-1.068377670361820783e-02,1.972775814741502959e-02
-1.068243468921001652e-02,1.972910016182322090e-02
-1.068109267480182346e-02,1.973044217623141222e-02
-1.067975066039363041e-02,1.973178419063960354e-02
-1.067840864598543910e-02,1.973312620504779485e-02
-1.067706663157724604e-02,1.973446821945598964e-02
-1.067572461716905473e-02,1.973581023386418096e-02
-1.067438260276086168e-02,1.973715224827237574e-02
-1.067304058835267036e-02,1.973849426268056706e-02
-1.067169857394447731e-02,1.973983627708875838e-02
-1.067035655953628599e-02,1.974117829149694969e-02
-1.066901454512809294e-02,1.974252030590514101e-02
-1.066767253071990162e-02,1.974386232031333233e-02
-1.066633051631170857e-02,1.974520433472152711e-02
-1.066498850190351726e-02,1.974654634912971843e-02
-1.066364648749532421e-02,1.974788836353791321e-02
-1.066230447308713289e-02,1.974923037794610453e-02
-1.066096245867893984e-02,1.975057239235429585e-02
-1.065962044427074679e-02,1.975191440676248716e-02
-1.065827842986255547e-02,1.975325642117067848e-02
-1.065693641545436415e-02,1.975459843557886980e-02
-1.065559440104617110e-02,1.975594044998706458e-02
-1.065425238663797805e-02,1.975728246439525937e-02
-1.065291037222978673e-02,1.975862447880345069e-02
-1.065156835782159542e-02,1.975996649321164200e-02
-1.065022634341340237e-02,1.976130850761983332e-02
-1.064888432900520931e-02,1.976265052202802464e-02
-1.064754231459701800e-02,1.976399253643621595e-02
-1.064620030018882668e-02,1.976533455084440727e-02
-1.064485828578063363e-02,1.976667656525260205e-02
-1.064351627137244058e-02,1.976801857966079684e-02
-1.064217425696424926e-02,1.976936059406898816e-02
-1.064083224255605795e-02,1.977070260847717947e-02
-1.063949022814786489e-02,1.977204462288537079e-02
-1.063814821373967184e-02,1.977338663729356211e-02
-1.063680619933148053e-02,1.977472865170175342e-02
-1.063546418492328748e-02,1.977607066610994821e-02
-1.063412217051509616e-02,1.977741268051813953e-02
-1.063278015610690311e-02,1.977875469492633431e-02
-1.063143814169871179e-02,1.978009670933452563e-02
-1.063009612729051874e-02,1.978143872374271695e-02
-1.062875411288232742e-02,1.978278073815090826e-02
-1.062741209847413437e-02,1.978412275255909958e-02
-1.062607008406594306e-02,1.978546476696729089e-02
-1.062472806965775000e-02,1.978680678137548568e-02
-1.062338605524955869e-02,1.978814879578367700e-02
-1.062204404084136564e-02,1.978949081019187178e-02
-1.062070202643317432e-02,1.979083282460006310e-02
-1.061936001202498127e-02,1.979217483900825442e-02
-1.061801799761678822e-02,1.979351685341644573e-02
-1.061667598320859690e-02,1.979485886782463705e-02
-1.061533396880040558e-02,1.979620088223282837e-02
-1.061399195439221253e-02,1.979754289664102315e-02
-1.061264993998401948e-02,1.979888491104921794e-02
-1.061130792557582816e-02,1.980022692545740925e-02
-1.060996591116763685e-02,1.980156893986560057e-02
-1.060862389675944380e-02,1.980291095427379189e-02
-1.060728188235125075e-02,1.980425296868198320e-02
-1.060593986794305943e-02,1.980559498309017452e-02
-1.060459785353486811e-02,1.980693699749836584e-02
-1.060325583912667506e-02,1.980827901190656062e-02
-1.060191382471848201e-02,1.980962102631475541e-02
-1.060057181031029069e-02,1.981096304072294673e-02
-1.059922979590209764e-02,1.981230505513113804e-02
-1.059788778149390633e-02,1.981364706953932936e-02
-1.059654576708571327e-02,1.981498908394752068e-02
-1.059520375267752196e-02,1.981633109835571199e-02
-1.059386173826932891e-02,1.981767311276390678e-02
-1.059251972386113759e-02,1.981901512717209810e-02
-1.059117770945294454e-02,1.982035714158029288e-02
-1.058983569504475322e-02,1.982169915598848420e-02
-1.058849368063656017e-02,1.982304117039667551e-02
-1.058715166622836885e-02,1.982438318480486683e-02
-1.058580965182017580e-02,1.982572519921305815e-02
-1.058446763741198449e-02,1.982706721362124946e-02
-1.058312562300379144e-02,1.982840922802944425e-02
-1.058178360859560012e-02,1.982975124243763557e-02
-1.058044159418740707e-02,1.983109325684583035e-02
-1.057909957977921575e-02,1.983243527125402167e-02
-1.057775756537102270e-02,1.983377728566221299e-02
-1.057641555096282965e-02,1.983511930007040430e-02
-1.057507353655463833e-02,1.983646131447859562e-02
-1.057373152214644701e-02,1.983780332888678694e-02
-1.057238950773825396e-02,1.983914534329498172e-02
-1.057104749333006091e-02,1.984048735770317651e-02
-1.056970547892186960e-02,1.984182937211136782e-02
-1.056836346451367828e-02,1.984317138651955914e-02
-1.056702145010548523e-02,1.984451340092775046e-02
-1.056567943569729218e-02,1.984585541533594177e-02
-1.056433742128910086e-02,1.984719742974413309e-02
-1.056299540688090954e-02,1.984853944415232441e-02
-1.056165339247271649e-02,1.984988145856051919e-02
-1.056031137806452344e-02,1.985122347296871398e-02
-1.055896936365633212e-02,1.985256548737690530e-02
-1.055762734924813907e-02,1.985390750178509661e-02
-1.055628533483994776e-02,1.985524951619328793e-02
-1.055494332043175471e-02,1.985659153060147925e-02
-1.055360130602356339e-02,1.985793354500967056e-02
-1.055225929161537034e-02,1.985927555941786535e-02
-1.055091727720717902e-02,1.986061757382605666e-02
-1.054957526279898597e-02,1.986195958823425145e-02
-1.054823324839079465e-02,1.986330160264244277e-02
-1.054689123398260160e-02,1.986464361705063408e-02
-1.054554921957441029e-02,1.986598563145882540e-02
-1.054420720516621723e-02,1.986732764586701672e-02
-1.054286519075802592e-02,1.986866966027520803e-02
-1.054152317634983287e-02,1.987001167468340282e-02
-1.054018116194164155e-02,1.987135368909159414e-02
-1.053883914753344850e-02,1.987269570349978892e-02
-1.053749713312525718e-02,1.987403771790798024e-02
-1.053615511871706413e-02,1.987537973231617155e-02
-1.053481310430887108e-02,1.987672174672436287e-02
-1.053347108990067976e-02,1.987806376113255419e-02
-1.053212907549248845e-02,1.987940577554074550e-02
-1.053078706108429539e-02,1.988074778994894029e-02
-1.052944504667610234e-02,1.988208980435713508e-02
-1.052810303226791103e-02,1.988343181876532639e-02
-1.052676101785971971e-02,1.988477383317351771e-02
-1.052541900345152666e-02,1.988611584758170903e-02
-1.052407698904333361e-02,1.988745786198990034e-02
-1.052273497463514229e-02,1.988879987639809166e-02
-1.052139296022695097e-02,1.989014189080628298e-02
-1.052005094581875792e-02,1.989148390521447776e-02
-1.051870893141056487e-02,1.989282591962267255e-02
-1.051736691700237356e-02,1.989416793403086386e-02
-1.051602490259418050e-02,1.989550994843905518e-02
-1.051468288818598919e-02,1.989685196284724650e-02
-1.051334087377779614e-02,1.989819397725543781e-02
-1.051199885936960482e-02,1.989953599166362913e-02
-1.051065684496141177e-02,1.990087800607182392e-02
-1.050931483055322045e-02,1.990222002048001523e-02
-1.050797281614502740e-02,1.990356203488821002e-02
-1.050663080173683608e-02,1.990490404929640134e-02
-1.050528878732864303e-02,1.990624606370459265e-02
-1.050394677292045172e-02,1.990758807811278397e-02
-1.050260475851225866e-02,1.990893009252097529e-02
-1.050126274410406735e-02,1.991027210692916660e-02
-1.049992072969587430e-02,1.991161412133736139e-02
-1.049857871528768125e-02,1.991295613574555617e-02
-1.049723670087948993e-02,1.991429815015374749e-02
-1.049589468647129861e-02,1.991564016456193881e-02
-1.049455267206310556e-02,1.991698217897013012e-02
-1.049321065765491251e-02,1.991832419337832144e-02
-1.049186864324672119e-02,1.991966620778651276e-02
-1.049052662883852988e-02,1.992100822219470407e-02
-1.048918461443033683e-02,1.992235023660289886e-02
-1.048784260002214377e-02,1.992369225101109365e-02
-1.048650058561395246e-02,1.992503426541928496e-02
-1.048515857120576114e-02,1.992637627982747628e-02
-1.048381655679756809e-02,1.992771829423566760e-02
-1.048247454238937504e-02,1.992906030864385891e-02
-1.048113252798118372e-02,1.993040232305205023e-02
-1.047979051357299241e-02,1.993174433746024155e-02
-1.047844849916479935e-02,1.993308635186843633e-02
-1.047710648475660630e-02,1.993442836627663112e-02
-1.047576447034841499e-02,1.993577038068482243e-02
-1.047442245594022193e-02,1.993711239509301375e-02
-1.047308044153203062e-02,1.993845440950120507e-02
-1.047173842712383757e-02,1.993979642390939638e-02
-1.047039641271564625e-02,1.994113843831758770e-02
-1.046905439830745320e-02,1.994248045272578249e-02
-1.046771238389926188e-02,1.994382246713397380e-02
-1.046637036949106883e-02,1.994516448154216859e-02
-1.046502835508287751e-02,1.994650649595035991e-02
-1.046368634067468446e-02,1.994784851035855122e-02
-1.046234432626649315e-02,1.994919052476674254e-02
-1.046100231185830010e-02,1.995053253917493385e-02
-1.045966029745010878e-02,1.995187455358312517e-02
-1.045831828304191573e-02,1.995321656799131996e-02
-1.045697626863372268e-02,1.995455858239951474e-02
-1.045563425422553136e-02,1.995590059680770606e-02
-1.045429223981734004e-02,1.995724261121589738e-02
-1.045295022540914699e-02,1.995858462562408869e-02
-1.045160821100095394e-02,1.995992664003228001e-02
-1.045026619659276262e-02,1.996126865444047133e-02
-1.044892418218457131e-02,1.996261066884866264e-02
-1.044758216777637826e-02,1.996395268325685743e-02
-1.044624015336818521e-02,1.996529469766505221e-02
-1.044489813895999389e-02,1.996663671207324353e-02
-1.044355612455180257e-02,1.996797872648143485e-02
-1.044221411014360952e-02,1.996932074088962616e-02
-1.044087209573541647e-02,1.997066275529781748e-02
-1.043953008132722515e-02,1.997200476970600880e-02
-1.043818806691903210e-02,1.997334678411420358e-02
-1.043684605251084078e-02,1.997468879852239490e-02
-1.043550403810264773e-02,1.997603081293058969e-02
-1.043416202369445642e-02,1.997737282733878100e-02
-1.043282000928626337e-02,1.997871484174697232e-02
-1.043147799487807205e-02,1.998005685615516364e-02
-1.043013598046987900e-02,1.998139887056335495e-02
-1.042879396606168768e-02,1.998274088497154627e-02
-1.042745195165349463e-02,1.998408289937974106e-02
-1.042610993724530331e-02,1.998542491378793237e-02
-1.042476792283711026e-02,1.998676692819612716e-02
-1.042342590842891895e-02,1.998810894260431847e-02
-1.042208389402072589e-02,1.998945095701250979e-02
-1.042074187961253458e-02,1.999079297142070111e-02
-1.041939986520434153e-02,1.999213498582889242e-02
-1.041805785079615021e-02,1.999347700023708374e-02
-1.041671583638795716e-02,1.999481901464527853e-02
-1.041537382197976411e-02,1.999616102905347331e-02
-1.041403180757157279e-02,1.999750304346166463e-02
-1.041268979316338147e-02,1.999884505786985595e-02
-1.041134777875518842e-02,2.000018707227804726e-02
-1.041000576434699537e-02,2.000152908668623858e-02
-1.040866374993880406e-02,2.000287110109442990e-02
-1.040732173553061274e-02,2.000421311550262121e-02
-1.040597972112241969e-02,2.000555512991081600e-02
-1.040463770671422664e-02,2.000689714431901078e-02
-1.040329569230603532e-02,2.000823915872720210e-02
-1.040195367789784400e-02,2.000958117313539342e-02
-1.040061166348965095e-02,2.001092318754358473e-02
-1.039926964908145790e-02,2.001226520195177605e-02
-1.039792763467326658e-02,2.001360721635996737e-02
-1.039658562026507353e-02,2.001494923076816215e-02
-1.039524360585688222e-02,2.001629124517635347e-02
-1.039390159144868916e-02,2.001763325958454826e-02
-1.039255957704049785e-02,2.001897527399273957e-02
-1.039121756263230480e-02,2.002031728840093089e-02
-1.038987554822411348e-02,2.002165930280912221e-02
-1.038853353381592043e-02,2.002300131721731352e-02
-1.038719151940772911e-02,2.002434333162550484e-02
-1.038584950499953606e-02,2.002568534603369962e-02
-1.038450749059134474e-02,2.002702736044189094e-02
-1.038316547618315169e-02,2.002836937485008573e-02
-1.038182346177496038e-02,2.002971138925827704e-02
-1.038048144736676733e-02,2.003105340366646836e-02
-1.037913943295857427e-02,2.003239541807465968e-02
-1.037779741855038296e-02,2.003373743248285099e-02
-1.037645540414219164e-02,2.003507944689104231e-02
-1.037511338973399859e-02,2.003642146129923710e-02
-1.037377137532580554e-02,2.003776347570743188e-02
-1.037242936091761422e-02,2.003910549011562320e-02
-1.037108734650942291e-02,2.004044750452381451e-02
-1.036974533210122985e-02,2.004178951893200583e-02
-1.036840331769303680e-02,2.004313153334019715e-02
-1.036706130328484549e-02,2.004447354774838846e-02
-1.036571928887665417e-02,2.004581556215657978e-02
-1.036437727446846112e-02,2.004715757656477457e-02
-1.036303526006026807e-02,2.004849959097296935e-02
-1.036169324565207675e-02,2.004984160538116067e-02
-1.036035123124388543e-02,2.005118361978935199e-02
-1.035900921683569238e-02,2.005252563419754330e-02
-1.035766720242749933e-02,2.005386764860573462e-02
-1.035632518801930801e-02,2.005520966301392594e-02
-1.035498317361111496e-02,2.005655167742212072e-02
-1.035364115920292365e-02,2.005789369183031204e-02
-1.035229914479473060e-02,2.005923570623850682e-02
-1.035095713038653928e-02,2.006057772064669814e-02
-1.034961511597834623e-02,2.006191973505488946e-02
-1.034827310157015491e-02,2.006326174946308077e-02
-1.034693108716196186e-02,2.006460376387127209e-02
-1.034558907275377054e-02,2.006594577827946341e-02
-1.034424705834557749e-02,2.006728779268765819e-02
-1.034290504393738618e-02,2.006862980709584951e-02
-1.034156302952919312e-02,2.006997182150404430e-02
-1.034022101512100181e-02,2.007131383591223561e-02
-1.033887900071280876e-02,2.007265585032042693e-02
