x,y,s,p,T,M,A,a,V,rho
1.355746025622356571e-03,5.171497075291461853e-02,3.767252021963748976e-03,9.637658203012213344e+05,2.263231238771775679e+03,1.455599131555656456e+00,1.024958685082281778e-03,3.275892362762143648e+02,4.768386078306383524e+02,1.314539683065679920e+00
1.365313901510073783e-03,5.169728015013272393e-02,3.787364248985874982e-03,9.603356797112521017e+05,2.261685722272550265e+03,1.458075213792371816e+00,1.026522184425181705e-03,3.274773650221513890e+02,4.774866290168359910e+02,1.310756192472214643e+00
1.374935702030840234e-03,5.167954973237654653e-02,3.807537170417090323e-03,9.569142835063206730e+05,2.260139693713203997e+03,1.460551296029087398e+00,1.028094398590766092e-03,3.273654184539420839e+02,4.781339861980096089e+02,1.306979766896858575e+00
1.384611785626574431e-03,5.166177924460856052e-02,3.827771221649203543e-03,9.535016339208392892e+05,2.258593159518913126e+03,1.463027378265802980e+00,1.029675341782970493e-03,3.272533969597762962e+02,4.787806793826396188e+02,1.303210417625873419e+00
1.394342511966910943e-03,5.164396843294139644e-02,3.848066838105810693e-03,9.500977329879387980e+05,2.257046126100808578e+03,1.465503460502518562e+00,1.031265028360063606e-03,3.271413009273063039e+02,4.794267085822631884e+02,1.299448155761717016e+00
1.404128241966769251e-03,5.162611704460810802e-02,3.868424455281108901e-03,9.467025825406719232e+05,2.255498599855950033e+03,1.467979542739234144e+00,1.032863472834339791e-03,3.270291307436443731e+02,4.800720738114642927e+02,1.295692992223779649e+00
1.413969337803731982e-03,5.160822482793304966e-02,3.888844508778088911e-03,9.433161842132159509e+05,2.253950587167298636e+03,1.470455624975949505e+00,1.034470689871823520e-03,3.269168867953612789e+02,4.807167750878646757e+02,1.291944937749124556e+00
1.423866162935284166e-03,5.159029153230350329e-02,3.909327434346015519e-03,9.399385394420770463e+05,2.252402094403695173e+03,1.472931707212665087e+00,1.036086694291978591e-03,3.268045694684842033e+02,4.813608124321144146e+02,1.288204002893229339e+00
1.433819082115892884e-03,5.157231690814199909e-02,3.929873667917234067e-03,9.365696494672914268e+05,2.250853127919829603e+03,1.475407789449380669e+00,1.037711501067419299e-03,3.266921791484946880e+02,4.820041858678815743e+02,1.284470198030728927e+00
1.443828461413932318e-03,5.155430070687923305e-02,3.950483645643387137e-03,9.332095153336276999e+05,2.249303694056220593e+03,1.477883871686096029e+00,1.039345125323638732e-03,3.265797162203269295e+02,4.826468954218432827e+02,1.280743533356159425e+00
1.453894668228470233e-03,5.153624268092765748e-02,3.971157803930988953e-03,9.298581378917911788e+05,2.247753799139189596e+03,1.480359953922811611e+00,1.040987582338732736e-03,3.264671810683660738e+02,4.832889411236765795e+02,1.277024018884707512e+00
1.464018071305926965e-03,5.151814258365567528e-02,3.991896579476422562e-03,9.265155177996257553e+05,2.246203449480836298e+03,1.482836036159527193e+00,1.042638887543135802e-03,3.263545740764461129e+02,4.839303230060481269e+02,1.273311664452958514e+00
1.474199040756586730e-03,5.150000016936241015e-02,4.012700409300369760e-03,9.231816555233100662e+05,2.244652651379015424e+03,1.485312118396242775e+00,1.044299056519367580e-03,3.262418956278480664e+02,4.845710411046049444e+02,1.269606479719642245e+00
1.484437948071005292e-03,5.148181519325312205e-02,4.033569730781640800e-03,9.198565513385657687e+05,2.243101411117312637e+03,1.487788200632958358e+00,1.045968105001772886e-03,3.261291461052983891e+02,4.852110954579650866e+02,1.265908474166390629e+00
1.494735166136284274e-03,5.146358741141509457e-02,4.054504981690541798e-03,9.165402053318525432e+05,2.241549734965022253e+03,1.490264282869673718e+00,1.047646048876284047e-03,3.260163258909669253e+02,4.858504861077076384e+02,1.262217657098486656e+00
1.505091069252235524e-03,5.144531658079417452e-02,4.075506600221628917e-03,9.132326174015707802e+05,2.239997629177124509e+03,1.492740365106389300e+00,1.049332904180174135e-03,3.259034353664652031e+02,4.864892130983637912e+02,1.258534037645621773e+00
1.515506033147434031e-03,5.142700245917172092e-02,4.096575025026067893e-03,9.099337872592579806e+05,2.238445099994261909e+03,1.495216447343104882e+00,1.051028687101833838e-03,3.257904749128447861e+02,4.871272764774067241e+02,1.254857624762649504e+00
1.525980434995170658e-03,5.140864480514222012e-02,4.117710695243374276e-03,9.066437144307910930e+05,2.236892153642718768e+03,1.497692529579820242e+00,1.052733413980529035e-03,3.256774449105952840e+02,4.877646762952419977e+02,1.251188427230346845e+00
1.536514653429296240e-03,5.139024337809124793e-02,4.138914050532811924e-03,9.033623982575805858e+05,2.235338796334398921e+03,1.500168611816535824e+00,1.054447101306198046e-03,3.255643457396428175e+02,4.884014126051986864e+02,1.247526453656169876e+00
1.547109068559996293e-03,5.137179793817408385e-02,4.160185531104208627e-03,9.000898378977664979e+05,2.233785034266802541e+03,1.502644694053251406e+00,1.056169765719222001e-03,3.254511777793482565e+02,4.890374854635190900e+02,1.243871712475013602e+00
1.557764061989421953e-03,5.135330824629462387e-02,4.181525577748451683e-03,8.968260323274180992e+05,2.232230873623007938e+03,1.505120776289966766e+00,1.057901424010225348e-03,3.253379414085052304e+02,4.896728949293491269e+02,1.240224211949977562e+00
1.568480016827311814e-03,5.133477406408493843e-02,4.202934631867434427e-03,8.935709803417277290e+05,2.230676320571650194e+03,1.507596858526682571e+00,1.059642093119864646e-03,3.252246370053389910e+02,4.903076410647297507e+02,1.236583960173126551e+00
1.579257317706443328e-03,5.131619515388511493e-02,4.224413135503685308e-03,8.903246805562021909e+05,2.229121381266898879e+03,1.510072940763397931e+00,1.061391790138639483e-03,3.251112649475041394e+02,4.909417239345858093e+02,1.232950965066254012e+00
1.590096350798082467e-03,5.129757127872367622e-02,4.245961531369514715e-03,8.870871314078577561e+05,2.227566061848439858e+03,1.512549023000113513e+00,1.063150532306695369e-03,3.249978256120833180e+02,4.915751436067179156e+02,1.229325234381647869e+00
1.600997503827314341e-03,5.127890220229833901e-02,4.267580262875822657e-03,8.838583311564105097e+05,2.226010368441454375e+03,1.515025105236829095e+00,1.064918337013638985e-03,3.248843193755854486e+02,4.922079001517919323e+02,1.225706775702856355e+00
1.611961166088317658e-03,5.126018768895719557e-02,4.289269774160523949e-03,8.806382778854696080e+05,2.224454307156601772e+03,1.517501187473544455e+00,1.066695221798361678e-03,3.247707466139440839e+02,4.928399936433297626e+02,1.222095596445458066e+00
1.622987728459569789e-03,5.124142750368035348e-02,4.311030510116565725e-03,8.774269695037229685e+05,2.222897884089997206e+03,1.519977269710260037e+00,1.068481204348860998e-03,3.246571077025157592e+02,4.934714241576997438e+02,1.218491703857826458e+00
1.634077583418995245e-03,5.122262141206190139e-02,4.332862916419643988e-03,8.742244037461270345e+05,2.221341105323195279e+03,1.522453351946975619e+00,1.070276302502073083e-03,3.245434030160785710e+02,4.941021917741070411e+02,1.214895105021901456e+00
1.645231125059033912e-03,5.120376918029230506e-02,4.354767439555532436e-03,8.710305781750970054e+05,2.219783976923172304e+03,1.524929434183690979e+00,1.072080534243709162e-03,3.244296329288303014e+02,4.947322965745837564e+02,1.211305806853963052e+00
1.656448749101693905e-03,5.118487057514116423e-02,4.376744526847099921e-03,8.678454901816819329e+05,2.218226504942304018e+03,1.527405516420406784e+00,1.073893917708100294e-03,3.243157978143867695e+02,4.953617386439796633e+02,1.207723816105392034e+00
1.667730852913493168e-03,5.116592536394027474e-02,4.398794626481036460e-03,8.646691369867618196e+05,2.216668695418352854e+03,1.529881598657122144e+00,1.075716471178042762e-03,3.242018980457809221e+02,4.959905180699526568e+02,1.204149139363456467e+00
1.679077835520411278e-03,5.114693331456719727e-02,4.420918187534155983e-03,8.615015156422212021e+05,2.215110554374448839e+03,1.532357680893837504e+00,1.077548213084648021e-03,3.240879339954605030e+02,4.966186349429589200e+02,1.200581783052075080e+00
1.690490097622752118e-03,5.112789419542895092e-02,4.443115659999570706e-03,8.583426230321314652e+05,2.213552087819069584e+03,1.534833763130553308e+00,1.079389162007208689e-03,3.239739060352868023e+02,4.972460893562435444e+02,1.197021753432591762e+00
1.701968041609981837e-03,5.110880777544626191e-02,4.465387494812391063e-03,8.551924558739332715e+05,2.211993301746028919e+03,1.537309845367268668e+00,1.081239336673054134e-03,3.238598145365332925e+02,4.978728814058302987e+02,1.193469056604554490e+00
1.713512071575518450e-03,5.108967382403794416e-02,4.487734143875305934e-03,8.520510107196088647e+05,2.210434202134454154e+03,1.539785927603984250e+00,1.083098755957427519e-03,3.237456598698839230e+02,4.984990111905132153e+02,1.189923698506484273e+00
1.725122593331494987e-03,5.107049211110575165e-02,4.510156060083762158e-03,8.489182839568648487e+05,2.208874794948776525e+03,1.542262009840699832e+00,1.084967438883352236e-03,3.236314424054316419e+02,4.991244788118456768e+02,1.186385684916658523e+00
1.736800014423473633e-03,5.105126240701949453e-02,4.532653697350915063e-03,8.457942718102997169e+05,2.207315086138708921e+03,1.544738092077415192e+00,1.086845404621515458e-03,3.235171625126770323e+02,4.997492843741317756e+02,1.182855021453879774e+00
1.748544744145139485e-03,5.103198448260237025e-02,4.555227510632399446e-03,8.426789703425819753e+05,2.205755081639236778e+03,1.547214174314130775e+00,1.088732672490149529e-03,3.234028205605267203e+02,5.003734279844163666e+02,1.179331713578259055e+00
1.760357193552956586e-03,5.101265810911671111e-02,4.577877955950746675e-03,8.395723754556152271e+05,2.204194787370595805e+03,1.549690256550846357e+00,1.090629261954926578e-03,3.232884169172918973e+02,5.009969097524750623e+02,1.175815766591987499e+00
1.772237775480799658e-03,5.099328305824996077e-02,4.600605490419609235e-03,8.364744828917145496e+05,2.202634209238264702e+03,1.552166338787561717e+00,1.092535192628847282e-03,3.231739519506871261e+02,5.016197297908054225e+02,1.172307185640123262e+00
1.784186904554569807e-03,5.097385910210094212e-02,4.623410572267754558e-03,8.333852882347634295e+05,2.201073353132943794e+03,1.554642421024277521e+00,1.094450484272142636e-03,3.230594260278285219e+02,5.022418882146168357e+02,1.168805975711357803e+00
1.796204997206766844e-03,5.095438601316636812e-02,4.646293660862842005e-03,8.303047869113878114e+05,2.199512224930545926e+03,1.557118503260992881e+00,1.096375156792178543e-03,3.229448395152328430e+02,5.028633851418209133e+02,1.165312141638805921e+00
1.808292471691078096e-03,5.093486356432768564e-02,4.669255216734948324e-03,8.272329741921124514e+05,2.197950830492178284e+03,1.559594585497708463e+00,1.098309230243363441e-03,3.228301927788154444e+02,5.034842206930219959e+02,1.161825688100778242e+00
1.820449748096912568e-03,5.091529152883808584e-02,4.692295701599942179e-03,8.241698451925254194e+05,2.196389175664132381e+03,1.562070667734424045e+00,1.100252724827067855e-03,3.227154861838894817e+02,5.041043949915075473e+02,1.158346619621562601e+00
1.832677248363940312e-03,5.089566968030986849e-02,4.715415578382582858e-03,8.211153948744374793e+05,2.194827266277869057e+03,1.564546749971139405e+00,1.102205660891532237e-03,3.226007200951643199e+02,5.047239081632386046e+02,1.154874940572208963e+00
1.844975396296625507e-03,5.087599779270197270e-02,4.738615311239490618e-03,8.180696180470333202e+05,2.193265108150004380e+03,1.567022832207854988e+00,1.104168058931800835e-03,3.224858948767440552e+02,5.053427603368400582e+02,1.151410655171298592e+00
1.857344617578728097e-03,5.085627564030777842e-02,4.761895365581898451e-03,8.150325093680325663e+05,2.191702707082299639e+03,1.569498914444570570e+00,1.106139939589646662e-03,3.223710108921264350e+02,5.059609516435912724e+02,1.147953767485736298e+00
1.869785339787820820e-03,5.083650299774318537e-02,4.785256208098189606e-03,8.120040633448378649e+05,2.190140068861646341e+03,1.571974996681285930e+00,1.108121323653501892e-03,3.222560685042012665e+02,5.065784822174160240e+02,1.144504281431523829e+00
1.882297992409784348e-03,5.081667963993479614e-02,4.808698306776365734e-03,8.089842743356832070e+05,2.188577199260054385e+03,1.574451078918001734e+00,1.110112232058401696e-03,3.221410680752491658e+02,5.071953521948735215e+02,1.141062200774539903e+00
1.894883006853306535e-03,5.079680534210850862e-02,4.832222130926185424e-03,8.059731365507893497e+05,2.187014104034643424e+03,1.576927161154717094e+00,1.112112685885916158e-03,3.220260099669404781e+02,5.078115617151480592e+02,1.137627529131330251e+00
1.907540816464377764e-03,5.077687987977814316e-02,4.855828151201295809e-03,8.029706440534992144e+05,2.185450788927627400e+03,1.579403243391432676e+00,1.114122706364107556e-03,3.219108945403336861e+02,5.084271109200404339e+02,1.134200269969876551e+00
1.920271856540789555e-03,5.075690302873438198e-02,4.879516839621126506e-03,7.999767907614273718e+05,2.183887259666304089e+03,1.581879325628148258e+00,1.116142314867479834e-03,3.217957221558743868e+02,5.090419999539575429e+02,1.130780426610384914e+00
1.933076564346626874e-03,5.073687456503394450e-02,4.903288669592599687e-03,7.969915704475969542e+05,2.182323521963046915e+03,1.584355407864863619e+00,1.118171532916926352e-03,3.216804931733936996e+02,5.096562289639026631e+02,1.127368002226065702e+00
1.945955379126782132e-03,5.071679426498885285e-02,4.927144115931799372e-03,7.940149767415814567e+05,2.180759581515291757e+03,1.586831490101579201e+00,1.120210382179697784e-03,3.215652079521075848e+02,5.102697980994670388e+02,1.123962999843914679e+00
1.958908742121453356e-03,5.069666190515599580e-02,4.951083654885408275e-03,7.910470031306343153e+05,2.179195444005526497e+03,1.589307572338294783e+00,1.122258884469369165e-03,3.214498668506149102e+02,5.108827075128189108e+02,1.120565422345490836e+00
1.971937096580670540e-03,5.067647726232685917e-02,4.975107764152035365e-03,7.880876429608272156e+05,2.177631115101282830e+03,1.591783654575010143e+00,1.124317061745798256e-03,3.213344702268966557e+02,5.114949573586943643e+02,1.117175272467701541e+00
1.985040887778815287e-03,5.065624011351742284e-02,4.999216922903428062e-03,7.851368894381752471e+05,2.176066600455123989e+03,1.594259736811725725e+00,1.126384936115111231e-03,3.212190184383148335e+02,5.121065477943886890e+02,1.113792552803578806e+00
1.998220563029172968e-03,5.063595023595826583e-02,5.023411611805549994e-03,7.821947356297720689e+05,2.174501905704639285e+03,1.596735819048441307e+00,1.128462529829669285e-03,3.211035118416108958e+02,5.127174789797454650e+02,1.110417265803066877e+00
2.011476571698461464e-03,5.061560740708483108e-02,5.047692313039536458e-03,7.792611744649056345e+05,2.172937036472429554e+03,1.599211901285156667e+00,1.130549865288061045e-03,3.209879507929047691e+02,5.133277510771475818e+02,1.107049413773793400e+00
2.024809365221429732e-03,5.059521140452788446e-02,5.072059510322545796e-03,7.763361987361874199e+05,2.171371998366103526e+03,1.601687983521872471e+00,1.132646965035081534e-03,3.208723356476937170e+02,5.139373642515080292e+02,1.103688998881857675e+00
2.038219397115417775e-03,5.057476200610417499e-02,5.096513688928448575e-03,7.734198011006698944e+05,2.169806796978266448e+03,1.604164065758587832e+00,1.134753851761723283e-03,3.207566667608511466e+02,5.145463186702594385e+02,1.100336023152606479e+00
2.051707122994972116e-03,5.055425898980717841e-02,5.121055335708502021e-03,7.705119740809610812e+05,2.168241437886512358e+03,1.606640147995303414e+00,1.136870548305174812e-03,3.206409444866254717e+02,5.151546145033457833e+02,1.096990488471413006e+00
2.065273000586469523e-03,5.053370213379804882e-02,5.145684939111877867e-03,7.676127100663409801e+05,2.166675926653415445e+03,1.609116230232018996e+00,1.138997077648819115e-03,3.205251691786388619e+02,5.157622519232114655e+02,1.093652396584458453e+00
2.078917489742751132e-03,5.051309121639682709e-02,5.170402989206007195e-03,7.647220013138727518e+05,2.165110268826523225e+03,1.611592312468734356e+00,1.141133462922229317e-03,3.204093411898864474e+02,5.163692311047927888e+02,1.090321749099509852e+00
2.092641052457805146e-03,5.049242601607357994e-02,5.195209977697034555e-03,7.618398399495094782e+05,2.163544469938349266e+03,1.614068394705449938e+00,1.143279727401187110e-03,3.202934608727347268e+02,5.169755522255077267e+02,1.086998547486698552e+00
2.106444152881453442e-03,5.047170631143994834e-02,5.220106397949959842e-03,7.589662179692001082e+05,2.161978535506365915e+03,1.616544476942165520e+00,1.145435894507683405e-03,3.201775285789210557e+02,5.175812154652471690e+02,1.083682793079298490e+00
2.120327257334061587e-03,5.045093188124067513e-02,5.245092745008833948e-03,7.561011272399926092e+05,2.160412471032996109e+03,1.619020559178880880e+00,1.147601987809941312e-03,3.200615446595521121e+02,5.181862210063644625e+02,1.080374487074503786e+00
2.134290834321312617e-03,5.043010250434529912e-02,5.270169515616878950e-03,7.532445595011316473e+05,2.158846282005608828e+03,1.621496641415596685e+00,1.149778031022430022e-03,3.199455094651031004e+02,5.187905690336666567e+02,1.077073630534205240e+00
2.148335354548947407e-03,5.040921795974009911e-02,5.295337208236407071e-03,7.503965063651559176e+05,2.157279973896511365e+03,1.623972723652312045e+00,1.151964048005889524e-03,3.198294233454164441e+02,5.193942597344042724e+02,1.073780224385767257e+00
2.162461290937608711e-03,5.038827802652001697e-02,5.320596323068839395e-03,7.475569593189920997e+05,2.155713552162943870e+03,1.626448805889027627e+00,1.154160062767361616e-03,3.197132866497011037e+02,5.199972932982627754e+02,1.070494269422804789e+00
2.176669118637653087e-03,5.036728248388090690e-02,5.345947362074466962e-03,7.447259097250457853e+05,2.154147022247073892e+03,1.628924888125743209e+00,1.156366099460208116e-03,3.195970997265312690e+02,5.205996699173518891e+02,1.067215766305959379e+00
2.190959315044038302e-03,5.034623111111169447e-02,5.371390828992349785e-03,7.419033488222843735e+05,2.152580389575989102e+03,1.631400970362458569e+00,1.158582182384165294e-03,3.194808629238455069e+02,5.212013897861971827e+02,1.063944715563669652e+00
2.205332359811235012e-03,5.032512368758687571e-02,5.396927229359979941e-03,7.390892677273263689e+05,2.151013659561695931e+03,1.633877052599174151e+00,1.160808335985365767e-03,3.193645765889456243e+02,5.218024531017297249e+02,1.060681117592951361e+00
2.219788734868157528e-03,5.030395999275902308e-02,5.422557070532974151e-03,7.362836574355190387e+05,2.149446837601109564e+03,1.636353134835889733e+00,1.163044584856386425e-03,3.192482410684958154e+02,5.224028600632769894e+02,1.057424972660166329e+00
2.234328924433150090e-03,5.028273980615143718e-02,5.448280861704702174e-03,7.334865088220178150e+05,2.147879929076054395e+03,1.638829217072605093e+00,1.165290953736298953e-03,3.191318567085215818e+02,5.230026108725531913e+02,1.054176280901798934e+00
2.248953415029026487e-03,5.026146290735097194e-02,5.474099113925836278e-03,7.306978126428592950e+05,2.146312939353254933e+03,1.641305299309320676e+00,1.167547467510713635e-03,3.190154238544089367e+02,5.236017057336504195e+02,1.050935042325225055e+00
2.263662695498104473e-03,5.024012907600090144e-02,5.500012340123885089e-03,7.279175595360341249e+05,2.144745873784336254e+03,1.643781381546036258e+00,1.169814151211835728e-03,3.188989428509032109e+02,5.242001448530281777e+02,1.047701256809486781e+00
2.278457257017328218e-03,5.021873809179394632e-02,5.526021055122675406e-03,7.251457400225517340e+05,2.143178737705814910e+03,1.646257463782751618e+00,1.172091030018525314e-03,3.187824140421083143e+02,5.247979284395042896e+02,1.044474924106057578e+00
2.293337593113414178e-03,5.019728973446545284e-02,5.552125775661750744e-03,7.223823445075101918e+05,2.141611536439101201e+03,1.648733546019467422e+00,1.174378129256351726e-03,3.186658377714858261e+02,5.253950567042461444e+02,1.041256043839620116e+00
2.308304199678027323e-03,5.017578378378658582e-02,5.578327020415803708e-03,7.196273632811516291e+05,2.140044275290490532e+03,1.651209628256182782e+00,1.176675474397667056e-03,3.185492143818539148e+02,5.259915298607601244e+02,1.038044615508826096e+00
2.323357574983038899e-03,5.015422001955773673e-02,5.604625310014006018e-03,7.168807865199251100e+05,2.138476959551164782e+03,1.653685710492898364e+00,1.178983091061667739e-03,3.184325442153866561e+02,5.265873481248829648e+02,1.034840638487072528e+00
2.338498219695788957e-03,5.013259822160197332e-02,5.631021167059337661e-03,7.141426042875384446e+05,2.136909594497186390e+03,1.656161792729613946e+00,1.181301005014470228e-03,3.183158276136129530e+02,5.271825117147719766e+02,1.031644112023263338e+00
2.353726636894431287e-03,5.011091816975860036e-02,5.657515116147898704e-03,7.114128065360096516e+05,2.135342185389496535e+03,1.658637874966329306e+00,1.183629242169184290e-03,3.181990649174157397e+02,5.277770208508954966e+02,1.028455035242577642e+00
2.369043332083309566e-03,5.008917964387687993e-02,5.684107683888138703e-03,7.086913831067160936e+05,2.133774737473914229e+03,1.661113957203044889e+00,1.185967828585994316e-03,3.180822564670312431e+02,5.283708757560241338e+02,1.025273407147235805e+00
2.384448813208392502e-03,5.006738242380971704e-02,5.710799398920178051e-03,7.059783237314352300e+05,2.132207255981132221e+03,1.663590039439760471e+00,1.188316790472244327e-03,3.179654026020479023e+02,5.289640766552201967e+02,1.022099226617260381e+00
2.399943590672738020e-03,5.004552628940767134e-02,5.737590791934910756e-03,7.032736180333906086e+05,2.130639746126717000e+03,1.666066121676475831e+00,1.190676154182516685e-03,3.178485036614056867e+02,5.295566237758292800e+02,1.018932492411244839e+00
2.415528177352058940e-03,5.002361102051280234e-02,5.764482395693327522e-03,7.005772555282844696e+05,2.129072213111106066e+03,1.668542203913191635e+00,1.193045946218729888e-03,3.177315599833953570e+02,5.301485173474709427e+02,1.015773203167110061e+00
2.431203088610281275e-03,5.000163639695283380e-02,5.791474745045606387e-03,6.978892256253345404e+05,2.127504662119608838e+03,1.671018286149906995e+00,1.195426193230225741e-03,3.176145719056574421e+02,5.307397576020281349e+02,1.012621357402871070e+00
2.446968842315207053e-03,4.997960219853523484e-02,5.818568376950363809e-03,6.952095176283017499e+05,2.125937098322401653e+03,1.673494368386622577e+00,1.197816922013872137e-03,3.174975397651815570e+02,5.313303447736391263e+02,1.009476953517391307e+00
2.462825958854218764e-03,4.995750820504155087e-02,5.845763830493754844e-03,6.925381207365175942e+05,2.124369526874530493e+03,1.675970450623338159e+00,1.200218159514157383e-03,3.173804638983054929e+02,5.319202790986871605e+02,1.006339989791145584e+00
2.478774961150012005e-03,4.993535419622168597e-02,5.873061646908660054e-03,6.898750240459102206e+05,2.122801952915909624e+03,1.678446532860053519e+00,1.202629932823297103e-03,3.172633446407148767e+02,5.325095608157921561e+02,1.003210464386979250e+00
2.494816374676441743e-03,4.991313995178834478e-02,5.900462369593840323e-03,6.872202165500178235e+05,2.121234381571321137e+03,1.680922615096769102e+00,1.205052269181339621e-03,3.171461823274417497e+02,5.330981901658001334e+02,1.000088375350859815e+00
2.510950727474378120e-03,4.989086525141157163e-02,5.927966544133050041e-03,6.845736871410089079e+05,2.119666817950413588e+03,1.683398697333484684e+00,1.207485195976278937e-03,3.170289772928642265e+02,5.336861673917745748e+02,9.969737206126357831e-01
2.527178550167653772e-03,4.986852987471331045e-02,5.955574718314216205e-03,6.819354246106944047e+05,2.118099267147706087e+03,1.685874779570200044e+00,1.209928740744163579e-03,3.169117298707059263e+02,5.342734927389871018e+02,9.938664979867928295e-01
2.543500375979053200e-03,4.984613360126212422e-02,5.983287442148549004e-03,6.793054176515332656e+05,2.116531734242584662e+03,1.688350861806915626e+00,1.212382931169218468e-03,3.167944403940347229e+02,5.348601664549080397e+02,9.907667051732034214e-01
2.559916740746391063e-03,4.982367621056791457e-02,6.011105267889729591e-03,6.766836548576381756e+05,2.114964224299304078e+03,1.690826944043631208e+00,1.214847795083963530e-03,3.166771091952624033e+02,5.354461887891968672e+02,9.876743397578782169e-01
2.576428182938609972e-03,4.980115748207679383e-02,6.039028750053023267e-03,6.740701247257778887e+05,2.113396742366991020e+03,1.693303026280346568e+00,1.217323360469332524e-03,3.165597366061439857e+02,5.360315599936930084e+02,9.845893992137206840e-01
2.593035243672004928e-03,4.977857719516598500e-02,6.067058445434477670e-03,6.714648156563726952e+05,2.111829293479641819e+03,1.695779108517062372e+00,1.219809655454809870e-03,3.164423229577766961e+02,5.366162803224068512e+02,9.815118809012727263e-01
2.609738466726453394e-03,4.975593512913883965e-02,6.095194913130055035e-03,6.688677159544893075e+05,2.110261882656127455e+03,1.698255190753777732e+00,1.222306708318548823e-03,3.163248685805997980e+02,5.372003500315101974e+02,9.784417820694647494e-01
2.626538398561752054e-03,4.973323106321983489e-02,6.123438714554884157e-03,6.662788138308287598e+05,2.108694514900193099e+03,1.700731272990493315e+00,1.224814547487516761e-03,3.162073738043933417e+02,5.377837693793267135e+02,9.753790998563605097e-01
2.643435588334012987e-03,4.971046477654978563e-02,6.151790413462403934e-03,6.636980974027129123e+05,2.107127195200458573e+03,1.703207355227208897e+00,1.227333201537622468e-03,3.160898389582780510e+02,5.383665386263231767e+02,9.723238312899030733e-01
2.660430587912114044e-03,4.968763604818104279e-02,6.180250575963582363e-03,6.611255546950693242e+05,2.105559928530426532e+03,1.705683437463924257e+00,1.229862699193855777e-03,3.159722643707142993e+02,5.389486580350998111e+02,9.692759732886615520e-01
2.677523951894239442e-03,4.966474465707274022e-02,6.208819770546186723e-03,6.585611736414041370e+05,2.103992719848477464e+03,1.708159519700639839e+00,1.232403069330437629e-03,3.158546503695016554e+02,5.395301278703814205e+02,9.662355226625677362e-01
2.694716237624490175e-03,4.964179038208616640e-02,6.237498568094024254e-03,6.560049420847798465e+05,2.102425574097876051e+03,1.710635601937355421e+00,1.234954340970961231e-03,3.157369972817782013e+02,5.401109483990078388e+02,9.632024761136611657e-01
2.712008005209545162e-03,4.961877300198017787e-02,6.266287541906216674e-03,6.534568477787859738e+05,2.100858496206775271e+03,1.713111684174070781e+00,1.237516543288538209e-03,3.156193054340200206e+02,5.406911198899244937e+02,9.601768302368284269e-01
2.729399817535426483e-03,4.959569229540667507e-02,6.295187267716521526e-03,6.509168783885040320e+05,2.099291491088216389e+03,1.715587766410786585e+00,1.240089705605958636e-03,3.155015751520404592e+02,5.412706426141739939e+02,9.571585815205400083e-01
2.746892240284307552e-03,4.957254804090615447e-02,6.324198323712649193e-03,6.483850214914716780e+05,2.097724563640134875e+03,1.718063848647501946e+00,1.242673857395837399e-03,3.153838067609895575e+02,5.418495168448857839e+02,9.541477263475881543e-01
2.764485841951450518e-03,4.954934001690332324e-02,6.353321290555642362e-03,6.458612645786394132e+05,2.096157718745362217e+03,1.720539930884217528e+00,1.245269028280779648e-03,3.152660005853535949e+02,5.424277428572679582e+02,9.511442609958195016e-01
2.782181193862130232e-03,4.952606800170273466e-02,6.382556751399268494e-03,6.433455950553282164e+05,2.094590961271631386e+03,1.723016013120933110e+00,1.247875248033538005e-03,3.151481569489544086e+02,5.430053209285974845e+02,9.481481816388722672e-01
2.799978870188734714e-03,4.950273177348459008e-02,6.411905291909418374e-03,6.408380002421784448e+05,2.093024296071578192e+03,1.725492095357648470e+00,1.250492546577177799e-03,3.150302761749489946e+02,5.435822513382114494e+02,9.451594843469051099e-01
2.817879447967884272e-03,4.947933111030045766e-02,6.441367500283614808e-03,6.383384673760960577e+05,2.091457727982748565e+03,1.727968177594364052e+00,1.253120953985246413e-03,3.149123585858286560e+02,5.441585343674972819e+02,9.421781650873277680e-01
2.835883507117640829e-03,4.945586579006917838e-02,6.470943967270468417e-03,6.358469836111989571e+05,2.089891261827602193e+03,1.730444259831079634e+00,1.255760500481939391e-03,3.147944045034188321e+02,5.447341702998841129e+02,9.392042197255332514e-01
2.853991630454807450e-03,4.943233559057274434e-02,6.500635286189236639e-03,6.333635360197523842e+05,2.088324902413515247e+03,1.732920342067794994e+00,1.258411216442278891e-03,3.146764142488783023e+02,5.453091594208333390e+02,9.362376440256201526e-01
2.872204403712310707e-03,4.940874028945228119e-02,6.530442052949396621e-03,6.308881115931058303e+05,2.086758654532787205e+03,1.735396424304510798e+00,1.261073132392284994e-03,3.145583881426989024e+02,5.458835020178300965e+02,9.332784336511217305e-01
2.890522415556655463e-03,4.938507966420402351e-02,6.560364866070291824e-03,6.284206972426224966e+05,2.085192522962646308e+03,1.737872506541226159e+00,1.263746279009162182e-03,3.144403265047048990e+02,5.464571983803730291e+02,9.303265841657273327e-01
2.908946257605461196e-03,4.936135349217547763e-02,6.590404326700727462e-03,6.259612798006095691e+05,2.083626512465254564e+03,1.740348588777941519e+00,1.266430687121469995e-03,3.143222296540524212e+02,5.470302487999662162e+02,9.273820910340088153e-01
